"material","density","pressure","energy","velocity:0","velocity:1","velocity:2","GradW","ShepardCoeff","Points:0","Points:1","Points:2"
1,-1.63998e-01,1.18760e+06,6.09479e+01,-1.60900e+00,-6.09438e-02,2.16896e-03,4.09044e+12,1.01828e+00,1.10000e-01,3.80000e-02,0.00000e+00
1,-1.53622e-01,1.12232e+06,5.74487e+01,-1.60461e+00,-5.16068e-02,1.15896e-03,4.13835e+12,1.02034e+00,1.20000e-01,3.80000e-02,0.00000e+00
1,-1.43180e-01,1.06290e+06,5.41542e+01,-1.60171e+00,-4.54839e-02,1.39294e-03,4.15661e+12,1.02262e+00,1.30000e-01,3.80000e-02,0.00000e+00
1,-1.36691e-01,9.97522e+05,5.10772e+01,-1.60391e+00,-4.08390e-02,2.49666e-03,4.17102e+12,1.02614e+00,1.40000e-01,3.80000e-02,0.00000e+00
1,-1.27106e-01,9.30100e+05,4.75870e+01,-1.58929e+00,-3.64074e-02,3.17383e-03,4.07731e+12,1.01815e+00,1.50000e-01,3.80000e-02,0.00000e+00
1,-1.16806e-01,8.81906e+05,4.47142e+01,-1.58752e+00,-3.27780e-02,2.97351e-03,4.06203e+12,1.01793e+00,1.60000e-01,3.80000e-02,0.00000e+00
1,-1.08473e-01,8.27103e+05,4.18179e+01,-1.58015e+00,-2.80559e-02,1.67130e-03,4.04906e+12,1.01402e+00,1.70000e-01,3.80000e-02,0.00000e+00
1,-1.01016e-01,7.81631e+05,3.93552e+01,-1.58202e+00,-2.49352e-02,1.27821e-03,4.07645e+12,1.01606e+00,1.80000e-01,3.80000e-02,0.00000e+00
1,-9.83229e-02,7.36999e+05,3.74449e+01,-1.59986e+00,-2.31218e-02,2.67957e-04,4.22208e+12,1.02900e+00,1.90000e-01,3.80000e-02,0.00000e+00
1,-8.94606e-02,6.85337e+05,3.46043e+01,-1.57424e+00,-2.17099e-02,-1.02991e-03,4.07696e+12,1.01402e+00,2.00000e-01,3.80000e-02,0.00000e+00
1,-8.41110e-02,6.53264e+05,3.28574e+01,-1.58944e+00,-2.18684e-02,-1.42216e-03,4.11662e+12,1.02516e+00,2.10000e-01,3.80000e-02,0.00000e+00
1,-7.82849e-02,6.13463e+05,3.07787e+01,-1.58646e+00,-2.18760e-02,-1.43346e-03,4.11000e+12,1.02362e+00,2.20000e-01,3.80000e-02,0.00000e+00
1,-7.23039e-02,5.77353e+05,2.88165e+01,-1.58293e+00,-2.16225e-02,-1.15559e-03,4.07961e+12,1.02137e+00,2.30000e-01,3.80000e-02,0.00000e+00
1,-6.82719e-02,5.41016e+05,2.70597e+01,-1.58523e+00,-2.01225e-02,-9.57039e-04,4.11963e+12,1.02297e+00,2.40000e-01,3.80000e-02,0.00000e+00
1,-6.38184e-02,5.07436e+05,2.53565e+01,-1.58332e+00,-1.82449e-02,-6.66019e-04,4.11444e+12,1.02178e+00,2.50000e-01,3.80000e-02,0.00000e+00
1,-5.89931e-02,4.77918e+05,2.37595e+01,-1.57984e+00,-1.68781e-02,-1.54248e-04,4.09996e+12,1.01979e+00,2.60000e-01,3.80000e-02,0.00000e+00
1,-5.59002e-02,4.47620e+05,2.23242e+01,-1.58201e+00,-1.66228e-02,2.64832e-04,4.06971e+12,1.02186e+00,2.70000e-01,3.80000e-02,0.00000e+00
1,-5.24697e-02,4.23553e+05,2.10773e+01,-1.59092e+00,-1.59601e-02,6.37164e-04,4.13133e+12,1.02846e+00,2.80000e-01,3.80000e-02,0.00000e+00
1,-4.86004e-02,3.99258e+05,1.97741e+01,-1.58843e+00,-1.53443e-02,-1.96146e-04,4.19711e+12,1.02821e+00,2.90000e-01,3.80000e-02,0.00000e+00
1,-4.35582e-02,3.75107e+05,1.83477e+01,-1.56982e+00,-1.48354e-02,-4.13959e-04,4.08441e+12,1.01742e+00,3.00000e-01,3.80000e-02,0.00000e+00
1,-4.11067e-02,3.57170e+05,1.74299e+01,-1.58623e+00,-1.47583e-02,-7.37925e-04,4.12843e+12,1.02929e+00,3.10000e-01,3.80000e-02,0.00000e+00
1,-3.95340e-02,3.29351e+05,1.62508e+01,-1.57490e+00,-1.38463e-02,-5.44330e-06,4.07502e+12,1.02368e+00,3.20000e-01,3.80000e-02,0.00000e+00
1,-3.64391e-02,3.11483e+05,1.52651e+01,-1.57474e+00,-1.26467e-02,4.84081e-04,4.07798e+12,1.02479e+00,3.30000e-01,3.80000e-02,0.00000e+00
1,-3.37851e-02,2.94532e+05,1.43608e+01,-1.57751e+00,-1.16565e-02,4.01591e-04,4.08706e+12,1.02784e+00,3.40000e-01,3.80000e-02,0.00000e+00
1,-3.07891e-02,2.80678e+05,1.35312e+01,-1.58475e+00,-9.44233e-03,5.12203e-05,4.17360e+12,1.03354e+00,3.50000e-01,3.80000e-02,0.00000e+00
1,-2.81523e-02,2.62638e+05,1.25894e+01,-1.57007e+00,-7.93820e-03,-3.11951e-04,4.09395e+12,1.02468e+00,3.60000e-01,3.80000e-02,0.00000e+00
1,-2.62985e-02,2.46097e+05,1.17877e+01,-1.56705e+00,-7.53731e-03,2.64604e-04,4.08692e+12,1.02312e+00,3.70000e-01,3.80000e-02,0.00000e+00
1,-2.40368e-02,2.33227e+05,1.10741e+01,-1.57059e+00,-6.54701e-03,2.52824e-04,4.08675e+12,1.02535e+00,3.80000e-01,3.80000e-02,0.00000e+00
1,-2.19943e-02,2.19837e+05,1.03658e+01,-1.56771e+00,-5.73850e-03,-3.82582e-04,4.07465e+12,1.02280e+00,3.90000e-01,3.80000e-02,0.00000e+00
1,-1.99493e-02,2.06367e+05,9.65418e+00,-1.55793e+00,-3.60524e-03,-9.56968e-04,4.06494e+12,1.01551e+00,4.00000e-01,3.80000e-02,0.00000e+00
1,-1.82198e-02,1.93831e+05,9.01101e+00,-1.55050e+00,-3.67777e-04,-1.02157e-03,4.05818e+12,1.01089e+00,4.10000e-01,3.80000e-02,0.00000e+00
1,-1.67026e-02,1.84311e+05,8.50026e+00,-1.55885e+00,1.56691e-03,-6.79333e-04,4.11056e+12,1.01714e+00,4.20000e-01,3.80000e-02,0.00000e+00
1,-1.51110e-02,1.75464e+05,8.00571e+00,-1.56372e+00,1.94793e-03,-3.14268e-04,4.12053e+12,1.02084e+00,4.30000e-01,3.80000e-02,0.00000e+00
1,-1.35111e-02,1.64680e+05,7.44015e+00,-1.55079e+00,1.00135e-03,4.10683e-04,4.07132e+12,1.01243e+00,4.40000e-01,3.80000e-02,0.00000e+00
1,-1.26354e-02,1.55418e+05,7.00900e+00,-1.55832e+00,7.38053e-04,1.12316e-03,4.07842e+12,1.01642e+00,4.50000e-01,3.80000e-02,0.00000e+00
1,-1.11220e-02,1.47356e+05,6.55140e+00,-1.55560e+00,8.00782e-04,1.23414e-03,4.11917e+12,1.01332e+00,4.60000e-01,3.80000e-02,0.00000e+00
1,-1.01991e-02,1.37871e+05,6.10704e+00,-1.54777e+00,1.38496e-03,1.32468e-03,4.05352e+12,1.00730e+00,4.70000e-01,3.80000e-02,0.00000e+00
1,-9.15311e-03,1.32811e+05,5.80930e+00,-1.56958e+00,1.80473e-03,2.49301e-03,4.17670e+12,1.02103e+00,4.80000e-01,3.80000e-02,0.00000e+00
1,-9.23510e-03,1.23732e+05,5.48970e+00,-1.58205e+00,1.84873e-03,2.93135e-03,4.09897e+12,1.02852e+00,4.90000e-01,3.80000e-02,0.00000e+00
1,-8.23031e-03,1.17081e+05,5.13891e+00,-1.57994e+00,2.34729e-03,2.75548e-03,4.13084e+12,1.02665e+00,5.00000e-01,3.80000e-02,0.00000e+00
1,-6.81495e-03,1.10659e+05,4.75143e+00,-1.55957e+00,2.00772e-03,1.56402e-03,4.06386e+12,1.01278e+00,5.10000e-01,3.80000e-02,0.00000e+00
1,-5.48306e-03,1.06983e+05,4.47245e+00,-1.56704e+00,1.38477e-03,2.66440e-04,4.10275e+12,1.01667e+00,5.20000e-01,3.80000e-02,0.00000e+00
1,-5.24101e-03,1.00669e+05,4.21743e+00,-1.57758e+00,7.05438e-04,-1.64779e-04,4.09825e+12,1.02219e+00,5.30000e-01,3.80000e-02,0.00000e+00
1,-4.46838e-03,9.58675e+04,3.95902e+00,-1.58148e+00,9.44620e-04,4.38785e-05,4.10174e+12,1.02328e+00,5.40000e-01,3.80000e-02,0.00000e+00
1,-3.96097e-03,9.11896e+04,3.73413e+00,-1.58891e+00,1.66802e-03,-3.01602e-04,4.12472e+12,1.02790e+00,5.50000e-01,3.80000e-02,0.00000e+00
1,-3.31360e-03,8.66749e+04,3.49981e+00,-1.58944e+00,2.23829e-03,-1.49762e-03,4.10901e+12,1.02877e+00,5.60000e-01,3.80000e-02,0.00000e+00
1,-2.91408e-03,8.21025e+04,3.29057e+00,-1.59314e+00,6.91817e-04,-2.42967e-03,4.16364e+12,1.03093e+00,5.70000e-01,3.80000e-02,0.00000e+00
1,-2.37824e-03,7.73170e+04,3.05867e+00,-1.57967e+00,4.75587e-04,-2.63490e-03,4.03606e+12,1.02176e+00,5.80000e-01,3.80000e-02,0.00000e+00
1,-1.96073e-03,7.45941e+04,2.91438e+00,-1.60331e+00,1.92582e-03,-2.87327e-03,4.13441e+12,1.03768e+00,5.90000e-01,3.80000e-02,0.00000e+00
1,-1.29066e-03,7.05812e+04,2.69574e+00,-1.58285e+00,7.73097e-04,-4.13066e-03,4.07760e+12,1.02490e+00,6.00000e-01,3.80000e-02,0.00000e+00
1,-7.73315e-04,6.80281e+04,2.54665e+00,-1.59165e+00,-2.45393e-04,-4.64750e-03,4.14504e+12,1.03086e+00,6.10000e-01,3.80000e-02,0.00000e+00
1,-3.87772e-04,6.48301e+04,2.38868e+00,-1.59123e+00,-8.12961e-04,-3.12797e-03,4.11784e+12,1.03067e+00,6.20000e-01,3.80000e-02,0.00000e+00
1,-2.16949e-05,6.15431e+04,2.22961e+00,-1.58657e+00,-6.26184e-04,-2.03157e-04,4.11548e+12,1.02725e+00,6.30000e-01,3.80000e-02,0.00000e+00
1,6.42780e-04,5.96894e+04,2.08972e+00,-1.58339e+00,1.71120e-03,2.28995e-03,4.24589e+12,1.02507e+00,6.40000e-01,3.80000e-02,0.00000e+00
1,1.12069e-03,5.75024e+04,1.95821e+00,-1.58248e+00,4.89816e-03,3.94065e-03,4.16514e+12,1.02462e+00,6.50000e-01,3.80000e-02,0.00000e+00
1,9.45281e-04,5.36621e+04,1.83845e+00,-1.58462e+00,6.14485e-03,5.44169e-03,4.16182e+12,1.02689e+00,6.60000e-01,3.80000e-02,0.00000e+00
1,1.71858e-03,5.26726e+04,1.71791e+00,-1.57759e+00,4.57376e-03,5.58860e-03,4.07853e+12,1.02253e+00,6.70000e-01,3.80000e-02,0.00000e+00
1,1.81300e-03,5.06114e+04,1.63297e+00,-1.59811e+00,2.33109e-03,4.33067e-03,4.22187e+12,1.03560e+00,6.80000e-01,3.80000e-02,0.00000e+00
1,1.80760e-03,4.77444e+04,1.52980e+00,-1.59645e+00,2.36732e-04,3.61306e-03,4.10208e+12,1.03489e+00,6.90000e-01,3.80000e-02,0.00000e+00
1,2.01108e-03,4.59408e+04,1.44224e+00,-1.60489e+00,-8.37891e-04,3.82687e-03,4.32193e+12,1.04042e+00,7.00000e-01,3.80000e-02,0.00000e+00
1,2.37327e-03,4.40644e+04,1.33465e+00,-1.58496e+00,-9.08433e-04,3.53194e-03,4.06279e+12,1.02690e+00,7.10000e-01,3.80000e-02,0.00000e+00
1,2.63689e-03,4.29656e+04,1.26600e+00,-1.60189e+00,1.64670e-03,2.43779e-03,4.16248e+12,1.03753e+00,7.20000e-01,3.80000e-02,0.00000e+00
1,2.78769e-03,4.10693e+04,1.18085e+00,-1.59456e+00,2.65555e-03,4.71285e-04,4.08485e+12,1.03282e+00,7.30000e-01,3.80000e-02,0.00000e+00
1,3.03314e-03,3.95324e+04,1.09833e+00,-1.58114e+00,5.31100e-03,-1.90522e-03,4.08722e+12,1.02418e+00,7.40000e-01,3.80000e-02,0.00000e+00
1,3.39307e-03,3.87192e+04,1.02947e+00,-1.58008e+00,6.08675e-03,-3.00132e-03,4.09171e+12,1.02315e+00,7.50000e-01,3.80000e-02,0.00000e+00
1,3.37854e-03,3.70372e+04,9.70190e-01,-1.58879e+00,5.86627e-03,-3.60286e-03,4.10001e+12,1.02800e+00,7.60000e-01,3.80000e-02,0.00000e+00
1,3.56164e-03,3.59097e+04,9.09324e-01,-1.58950e+00,4.74657e-03,-4.29743e-03,4.12373e+12,1.02818e+00,7.70000e-01,3.80000e-02,0.00000e+00
1,3.76625e-03,3.51124e+04,8.58049e-01,-1.59751e+00,1.36065e-03,-4.98055e-03,4.12424e+12,1.03397e+00,7.80000e-01,3.80000e-02,0.00000e+00
1,3.92084e-03,3.38015e+04,7.93672e-01,-1.57701e+00,-7.36389e-04,-4.14327e-03,4.07774e+12,1.02130e+00,7.90000e-01,3.80000e-02,0.00000e+00
1,3.90232e-03,3.24512e+04,7.46833e-01,-1.57996e+00,-2.17547e-03,-3.98678e-03,4.07159e+12,1.02341e+00,8.00000e-01,3.80000e-02,0.00000e+00
