"material","density","pressure","energy","velocity:0","velocity:1","velocity:2","GradW","ShepardCoeff","Points:0","Points:1","Points:2"
1,-5.00927e+00,1.66134e+06,6.08981e+02,-1.57808e+00,-7.81435e-02,7.01634e-04,4.10371e+12,1.01819e+00,1.10000e-01,3.80000e-02,0.00000e+00
1,-4.68654e+00,1.65522e+06,5.73399e+02,-1.57156e+00,-6.36482e-02,6.37113e-04,4.12359e+12,1.01919e+00,1.20000e-01,3.80000e-02,0.00000e+00
1,-4.43007e+00,1.55153e+06,5.41545e+02,-1.57540e+00,-5.16175e-02,1.44041e-03,4.17310e+12,1.02331e+00,1.30000e-01,3.80000e-02,0.00000e+00
1,-4.22598e+00,1.29235e+06,5.09803e+02,-1.58729e+00,-4.34119e-02,1.29317e-03,4.15460e+12,1.02499e+00,1.40000e-01,3.80000e-02,0.00000e+00
1,-4.01052e+00,1.00542e+06,4.75812e+02,-1.58665e+00,-3.85611e-02,3.19802e-03,4.08364e+12,1.01879e+00,1.50000e-01,3.80000e-02,0.00000e+00
1,-3.82195e+00,7.72007e+05,4.46704e+02,-1.59231e+00,-3.68148e-02,2.37852e-03,4.06470e+12,1.01781e+00,1.60000e-01,3.80000e-02,0.00000e+00
1,-3.60325e+00,6.43327e+05,4.18084e+02,-1.58857e+00,-3.36058e-02,1.03132e-03,4.05399e+12,1.01459e+00,1.70000e-01,3.80000e-02,0.00000e+00
1,-3.38529e+00,6.15906e+05,3.93210e+02,-1.58845e+00,-3.12208e-02,1.28495e-03,4.07934e+12,1.01589e+00,1.80000e-01,3.80000e-02,0.00000e+00
1,-3.20878e+00,6.07994e+05,3.73583e+02,-1.60132e+00,-2.98442e-02,6.31515e-04,4.19341e+12,1.02756e+00,1.90000e-01,3.80000e-02,0.00000e+00
1,-2.95887e+00,6.02477e+05,3.46002e+02,-1.57665e+00,-2.88641e-02,-9.47684e-04,4.08306e+12,1.01469e+00,2.00000e-01,3.80000e-02,0.00000e+00
1,-2.79573e+00,6.05854e+05,3.28249e+02,-1.58883e+00,-2.82617e-02,-1.59751e-03,4.11647e+12,1.02499e+00,2.10000e-01,3.80000e-02,0.00000e+00
1,-2.61150e+00,5.86313e+05,3.07356e+02,-1.58444e+00,-2.76597e-02,-1.17829e-03,4.10612e+12,1.02298e+00,2.20000e-01,3.80000e-02,0.00000e+00
1,-2.44703e+00,5.59567e+05,2.88367e+02,-1.58392e+00,-2.73016e-02,-1.29087e-03,4.09296e+12,1.02277e+00,2.30000e-01,3.80000e-02,0.00000e+00
1,-2.29442e+00,5.31340e+05,2.70624e+02,-1.58540e+00,-2.53425e-02,-1.15781e-03,4.12507e+12,1.02386e+00,2.40000e-01,3.80000e-02,0.00000e+00
1,-2.14615e+00,5.02909e+05,2.53350e+02,-1.58230e+00,-2.32967e-02,-8.22385e-04,4.11217e+12,1.02170e+00,2.50000e-01,3.80000e-02,0.00000e+00
1,-2.01287e+00,4.70663e+05,2.37580e+02,-1.58050e+00,-2.19291e-02,-4.10047e-04,4.10624e+12,1.02060e+00,2.60000e-01,3.80000e-02,0.00000e+00
1,-1.88560e+00,4.52549e+05,2.22980e+02,-1.58074e+00,-2.12215e-02,2.63591e-04,4.07220e+12,1.02141e+00,2.70000e-01,3.80000e-02,0.00000e+00
1,-1.77906e+00,4.27796e+05,2.10411e+02,-1.58891e+00,-2.04133e-02,6.84321e-04,4.12469e+12,1.02753e+00,2.80000e-01,3.80000e-02,0.00000e+00
1,-1.66537e+00,4.05765e+05,1.97156e+02,-1.58451e+00,-1.93864e-02,-4.58884e-04,4.15594e+12,1.02605e+00,2.90000e-01,3.80000e-02,0.00000e+00
1,-1.54541e+00,3.80536e+05,1.83100e+02,-1.56738e+00,-1.85323e-02,-3.22812e-04,4.07927e+12,1.01618e+00,3.00000e-01,3.80000e-02,0.00000e+00
1,-1.47129e+00,3.58178e+05,1.74169e+02,-1.58554e+00,-1.84112e-02,-7.25918e-04,4.13112e+12,1.02927e+00,3.10000e-01,3.80000e-02,0.00000e+00
1,-1.37237e+00,3.34525e+05,1.62475e+02,-1.57549e+00,-1.72202e-02,2.09519e-05,4.08515e+12,1.02440e+00,3.20000e-01,3.80000e-02,0.00000e+00
1,-1.28989e+00,3.15050e+05,1.52732e+02,-1.57632e+00,-1.59029e-02,4.21698e-04,4.08701e+12,1.02622e+00,3.30000e-01,3.80000e-02,0.00000e+00
1,-1.21056e+00,2.97770e+05,1.43415e+02,-1.57604e+00,-1.49703e-02,2.48275e-04,4.08384e+12,1.02726e+00,3.40000e-01,3.80000e-02,0.00000e+00
1,-1.14106e+00,2.83782e+05,1.35294e+02,-1.58545e+00,-1.27575e-02,-2.77294e-06,4.19673e+12,1.03429e+00,3.50000e-01,3.80000e-02,0.00000e+00
1,-1.05991e+00,2.70989e+05,1.25940e+02,-1.57127e+00,-1.13737e-02,-3.63931e-04,4.10558e+12,1.02592e+00,3.60000e-01,3.80000e-02,0.00000e+00
1,-9.90178e-01,2.56572e+05,1.17777e+02,-1.56608e+00,-1.08641e-02,2.81814e-04,4.08086e+12,1.02299e+00,3.70000e-01,3.80000e-02,0.00000e+00
1,-9.29588e-01,2.44301e+05,1.10695e+02,-1.57020e+00,-9.73499e-03,2.46829e-04,4.09239e+12,1.02573e+00,3.80000e-01,3.80000e-02,0.00000e+00
1,-8.68530e-01,2.33555e+05,1.03616e+02,-1.56747e+00,-8.73406e-03,-2.84804e-04,4.07871e+12,1.02330e+00,3.90000e-01,3.80000e-02,0.00000e+00
1,-8.07910e-01,2.23381e+05,9.66055e+01,-1.55904e+00,-6.32035e-03,-9.80144e-04,4.07530e+12,1.01690e+00,4.00000e-01,3.80000e-02,0.00000e+00
1,-7.51799e-01,2.12104e+05,9.00494e+01,-1.54995e+00,-2.91510e-03,-9.58601e-04,4.06134e+12,1.01121e+00,4.10000e-01,3.80000e-02,0.00000e+00
1,-7.08242e-01,2.05385e+05,8.50337e+01,-1.55970e+00,-8.01231e-04,-6.64092e-04,4.11657e+12,1.01834e+00,4.20000e-01,3.80000e-02,0.00000e+00
1,-6.64842e-01,1.97521e+05,7.99938e+01,-1.56263e+00,-2.81070e-04,-2.97294e-04,4.11596e+12,1.02087e+00,4.30000e-01,3.80000e-02,0.00000e+00
1,-6.16807e-01,1.87747e+05,7.43770e+01,-1.55052e+00,-1.08767e-03,4.81020e-04,4.07252e+12,1.01299e+00,4.40000e-01,3.80000e-02,0.00000e+00
1,-5.79971e-01,1.79027e+05,7.00254e+01,-1.55715e+00,-1.23074e-03,1.11375e-03,4.08147e+12,1.01634e+00,4.50000e-01,3.80000e-02,0.00000e+00
1,-5.41031e-01,1.67396e+05,6.53378e+01,-1.55191e+00,-1.04675e-03,1.17177e-03,4.09241e+12,1.01151e+00,4.60000e-01,3.80000e-02,0.00000e+00
1,-5.04564e-01,1.57942e+05,6.10002e+01,-1.54665e+00,-1.95692e-04,1.32023e-03,4.05143e+12,1.00719e+00,4.70000e-01,3.80000e-02,0.00000e+00
1,-4.78434e-01,1.51046e+05,5.78875e+01,-1.56479e+00,2.29663e-04,2.48859e-03,4.13970e+12,1.01847e+00,4.80000e-01,3.80000e-02,0.00000e+00
1,-4.53805e-01,1.40435e+05,5.48050e+01,-1.58008e+00,3.17608e-04,2.96442e-03,4.09344e+12,1.02776e+00,4.90000e-01,3.80000e-02,0.00000e+00
1,-4.24671e-01,1.33933e+05,5.13775e+01,-1.58018e+00,9.63772e-04,2.70502e-03,4.13538e+12,1.02732e+00,5.00000e-01,3.80000e-02,0.00000e+00
1,-3.92016e-01,1.26008e+05,4.75127e+01,-1.56025e+00,7.40329e-04,1.48571e-03,4.06762e+12,1.01370e+00,5.10000e-01,3.80000e-02,0.00000e+00
1,-3.68841e-01,1.20513e+05,4.47746e+01,-1.56952e+00,3.45203e-04,1.83783e-04,4.12857e+12,1.01871e+00,5.20000e-01,3.80000e-02,0.00000e+00
1,-3.46971e-01,1.13520e+05,4.21253e+01,-1.57668e+00,-4.09784e-04,-6.11646e-06,4.09365e+12,1.02197e+00,5.30000e-01,3.80000e-02,0.00000e+00
1,-3.25872e-01,1.07055e+05,3.95796e+01,-1.58183e+00,8.89573e-05,9.59642e-05,4.10160e+12,1.02389e+00,5.40000e-01,3.80000e-02,0.00000e+00
1,-3.06520e-01,1.01452e+05,3.72564e+01,-1.58627e+00,7.38314e-04,-2.70737e-04,4.11125e+12,1.02661e+00,5.50000e-01,3.80000e-02,0.00000e+00
1,-2.87294e-01,9.60420e+04,3.49541e+01,-1.58826e+00,1.33521e-03,-1.43521e-03,4.10530e+12,1.02835e+00,5.60000e-01,3.80000e-02,0.00000e+00
1,-2.70362e-01,9.12466e+04,3.29253e+01,-1.59508e+00,-1.60073e-04,-2.31104e-03,4.19679e+12,1.03247e+00,5.70000e-01,3.80000e-02,0.00000e+00
1,-2.51166e-01,8.42169e+04,3.05676e+01,-1.57981e+00,-3.29842e-04,-2.58120e-03,4.03383e+12,1.02208e+00,5.80000e-01,3.80000e-02,0.00000e+00
1,-2.39171e-01,8.02277e+04,2.91090e+01,-1.60245e+00,1.35402e-03,-2.90515e-03,4.13747e+12,1.03739e+00,5.90000e-01,3.80000e-02,0.00000e+00
1,-2.20581e-01,7.77321e+04,2.69818e+01,-1.58525e+00,9.06622e-05,-4.17537e-03,4.08543e+12,1.02666e+00,6.00000e-01,3.80000e-02,0.00000e+00
1,-2.07960e-01,7.29026e+04,2.54242e+01,-1.59006e+00,-8.04493e-04,-4.72766e-03,4.12936e+12,1.03016e+00,6.10000e-01,3.80000e-02,0.00000e+00
1,-1.94979e-01,6.96183e+04,2.38830e+01,-1.59189e+00,-1.41058e-03,-3.13642e-03,4.12256e+12,1.03137e+00,6.20000e-01,3.80000e-02,0.00000e+00
1,-1.80786e-01,6.74753e+04,2.22503e+01,-1.58450e+00,-1.14421e-03,-7.59862e-05,4.10066e+12,1.02604e+00,6.30000e-01,3.80000e-02,0.00000e+00
1,-1.69005e-01,6.56193e+04,2.08924e+01,-1.58409e+00,1.18919e-03,2.23826e-03,4.26182e+12,1.02570e+00,6.40000e-01,3.80000e-02,0.00000e+00
1,-1.57461e-01,6.32282e+04,1.95410e+01,-1.58031e+00,4.49784e-03,3.80560e-03,4.14122e+12,1.02339e+00,6.50000e-01,3.80000e-02,0.00000e+00
1,-1.47814e-01,5.99549e+04,1.83655e+01,-1.58412e+00,5.65096e-03,5.29952e-03,4.16095e+12,1.02672e+00,6.60000e-01,3.80000e-02,0.00000e+00
1,-1.37818e-01,5.69076e+04,1.71600e+01,-1.57692e+00,4.20676e-03,5.39352e-03,4.07220e+12,1.02225e+00,6.70000e-01,3.80000e-02,0.00000e+00
1,-1.30881e-01,5.53992e+04,1.63453e+01,-1.60065e+00,1.99142e-03,4.31721e-03,4.25783e+12,1.03745e+00,6.80000e-01,3.80000e-02,0.00000e+00
1,-1.22840e-01,5.09055e+04,1.53017e+01,-1.59816e+00,2.56669e-06,3.59078e-03,4.10970e+12,1.03622e+00,6.90000e-01,3.80000e-02,0.00000e+00
1,-1.15180e-01,4.88223e+04,1.43869e+01,-1.60203e+00,-1.05630e-03,3.74399e-03,4.25865e+12,1.03878e+00,7.00000e-01,3.80000e-02,0.00000e+00
1,-1.06117e-01,4.67638e+04,1.33194e+01,-1.58288e+00,-1.24844e-03,3.44390e-03,4.05960e+12,1.02575e+00,7.10000e-01,3.80000e-02,0.00000e+00
1,-1.00692e-01,4.47049e+04,1.26505e+01,-1.60194e+00,1.42458e-03,2.33288e-03,4.15450e+12,1.03772e+00,7.20000e-01,3.80000e-02,0.00000e+00
1,-9.35649e-02,4.24279e+04,1.17872e+01,-1.59277e+00,2.30246e-03,4.86832e-04,4.07924e+12,1.03181e+00,7.30000e-01,3.80000e-02,0.00000e+00
1,-8.68092e-02,4.06875e+04,1.09840e+01,-1.58229e+00,4.95668e-03,-1.95613e-03,4.10022e+12,1.02505e+00,7.40000e-01,3.80000e-02,0.00000e+00
1,-8.06451e-02,3.97395e+04,1.02743e+01,-1.57851e+00,5.70928e-03,-2.99879e-03,4.08114e+12,1.02222e+00,7.50000e-01,3.80000e-02,0.00000e+00
1,-7.57504e-02,3.87886e+04,9.70360e+00,-1.59008e+00,5.53280e-03,-3.67897e-03,4.10949e+12,1.02895e+00,7.60000e-01,3.80000e-02,0.00000e+00
1,-7.02886e-02,3.80169e+04,9.07722e+00,-1.58787e+00,4.24614e-03,-4.38108e-03,4.11003e+12,1.02720e+00,7.70000e-01,3.80000e-02,0.00000e+00
1,-6.58979e-02,3.72138e+04,8.56709e+00,-1.59621e+00,9.66390e-04,-4.92028e-03,4.11517e+12,1.03325e+00,7.80000e-01,3.80000e-02,0.00000e+00
1,-6.05540e-02,3.58761e+04,7.93315e+00,-1.57743e+00,-1.21352e-03,-4.15993e-03,4.07633e+12,1.02170e+00,7.90000e-01,3.80000e-02,0.00000e+00
1,-5.68638e-02,3.40450e+04,7.46255e+00,-1.57984e+00,-2.60397e-03,-3.94697e-03,4.07304e+12,1.02344e+00,8.00000e-01,3.80000e-02,0.00000e+00
