"material","density","pressure","energy","velocity:0","velocity:1","velocity:2","GradW","ShepardCoeff","Points:0","Points:1","Points:2"
1,-7.74312e-01,1.02342e+06,1.21878e+02,-1.60029e+00,-6.79852e-02,1.85507e-03,4.09177e+12,1.01825e+00,1.10000e-01,3.80000e-02,0.00000e+00
1,-7.26311e-01,9.75122e+05,1.14870e+02,-1.59593e+00,-5.84080e-02,8.54375e-04,4.13682e+12,1.02022e+00,1.20000e-01,3.80000e-02,0.00000e+00
1,-6.82531e-01,9.26279e+05,1.08306e+02,-1.59312e+00,-5.20990e-02,1.49411e-03,4.15872e+12,1.02271e+00,1.30000e-01,3.80000e-02,0.00000e+00
1,-6.43828e-01,8.72807e+05,1.02130e+02,-1.59558e+00,-4.70773e-02,2.66600e-03,4.16951e+12,1.02602e+00,1.40000e-01,3.80000e-02,0.00000e+00
1,-5.98843e-01,8.16622e+05,9.51675e+01,-1.58174e+00,-4.23177e-02,3.22517e-03,4.07794e+12,1.01820e+00,1.50000e-01,3.80000e-02,0.00000e+00
1,-5.60495e-01,7.73765e+05,8.94150e+01,-1.58027e+00,-3.84519e-02,3.08189e-03,4.06227e+12,1.01791e+00,1.60000e-01,3.80000e-02,0.00000e+00
1,-5.22924e-01,7.27653e+05,8.36295e+01,-1.57346e+00,-3.32566e-02,1.70074e-03,4.04944e+12,1.01406e+00,1.70000e-01,3.80000e-02,0.00000e+00
1,-4.89814e-01,6.91634e+05,7.86982e+01,-1.57550e+00,-2.98785e-02,1.35008e-03,4.07666e+12,1.01601e+00,1.80000e-01,3.80000e-02,0.00000e+00
1,-4.67011e-01,6.54921e+05,7.48711e+01,-1.59340e+00,-2.78975e-02,2.83902e-04,4.21920e+12,1.02887e+00,1.90000e-01,3.80000e-02,0.00000e+00
1,-4.29954e-01,6.10550e+05,6.92050e+01,-1.56864e+00,-2.61495e-02,-1.02947e-03,4.07771e+12,1.01408e+00,2.00000e-01,3.80000e-02,0.00000e+00
1,-4.07454e-01,5.82008e+05,6.57068e+01,-1.58380e+00,-2.60582e-02,-1.39897e-03,4.11673e+12,1.02515e+00,2.10000e-01,3.80000e-02,0.00000e+00
1,-3.81577e-01,5.45407e+05,6.15469e+01,-1.58111e+00,-2.58142e-02,-1.38837e-03,4.10963e+12,1.02356e+00,2.20000e-01,3.80000e-02,0.00000e+00
1,-3.56102e-01,5.14433e+05,5.76347e+01,-1.57817e+00,-2.54623e-02,-1.12704e-03,4.08077e+12,1.02150e+00,2.30000e-01,3.80000e-02,0.00000e+00
1,-3.34722e-01,4.82043e+05,5.41200e+01,-1.58076e+00,-2.35464e-02,-1.03531e-03,4.12050e+12,1.02308e+00,2.40000e-01,3.80000e-02,0.00000e+00
1,-3.14614e-01,4.48610e+05,5.07068e+01,-1.57895e+00,-2.14549e-02,-6.66083e-04,4.11426e+12,1.02177e+00,2.50000e-01,3.80000e-02,0.00000e+00
1,-2.93257e-01,4.25158e+05,4.75180e+01,-1.57592e+00,-1.99899e-02,-9.68952e-05,4.10072e+12,1.01988e+00,2.60000e-01,3.80000e-02,0.00000e+00
1,-2.76223e-01,3.97238e+05,4.46413e+01,-1.57803e+00,-1.96317e-02,2.96746e-04,4.06991e+12,1.02180e+00,2.70000e-01,3.80000e-02,0.00000e+00
1,-2.60197e-01,3.76826e+05,4.21465e+01,-1.58732e+00,-1.86968e-02,6.54612e-04,4.13087e+12,1.02837e+00,2.80000e-01,3.80000e-02,0.00000e+00
1,-2.42366e-01,3.58631e+05,3.95344e+01,-1.58471e+00,-1.80186e-02,-3.28899e-04,4.19208e+12,1.02796e+00,2.90000e-01,3.80000e-02,0.00000e+00
1,-2.25034e-01,3.32413e+05,3.66865e+01,-1.56654e+00,-1.71650e-02,-4.23344e-04,4.08395e+12,1.01729e+00,3.00000e-01,3.80000e-02,0.00000e+00
1,-2.13030e-01,3.18204e+05,3.48571e+01,-1.58334e+00,-1.69507e-02,-8.43462e-04,4.12893e+12,1.02930e+00,3.10000e-01,3.80000e-02,0.00000e+00
1,-1.99085e-01,2.95295e+05,3.25001e+01,-1.57208e+00,-1.60390e-02,1.45514e-05,4.07603e+12,1.02374e+00,3.20000e-01,3.80000e-02,0.00000e+00
1,-1.86986e-01,2.77529e+05,3.05314e+01,-1.57231e+00,-1.45911e-02,4.32141e-04,4.07884e+12,1.02493e+00,3.30000e-01,3.80000e-02,0.00000e+00
1,-1.75785e-01,2.61307e+05,2.87171e+01,-1.57501e+00,-1.35621e-02,2.68064e-04,4.08676e+12,1.02778e+00,3.40000e-01,3.80000e-02,0.00000e+00
1,-1.64772e-01,2.48918e+05,2.70621e+01,-1.58264e+00,-1.11836e-02,-2.43172e-05,4.17634e+12,1.03364e+00,3.50000e-01,3.80000e-02,0.00000e+00
1,-1.52161e-01,2.35082e+05,2.51796e+01,-1.56811e+00,-9.63384e-03,-3.62345e-04,4.09524e+12,1.02482e+00,3.60000e-01,3.80000e-02,0.00000e+00
1,-1.42537e-01,2.19821e+05,2.35728e+01,-1.56495e+00,-9.15362e-03,2.36419e-04,4.08611e+12,1.02309e+00,3.70000e-01,3.80000e-02,0.00000e+00
1,-1.32570e-01,2.10591e+05,2.21468e+01,-1.56869e+00,-8.07152e-03,2.69442e-04,4.08719e+12,1.02538e+00,3.80000e-01,3.80000e-02,0.00000e+00
1,-1.23668e-01,1.98407e+05,2.07305e+01,-1.56594e+00,-7.14758e-03,-3.21552e-04,4.07503e+12,1.02286e+00,3.90000e-01,3.80000e-02,0.00000e+00
1,-1.14516e-01,1.86850e+05,1.93094e+01,-1.55645e+00,-4.93550e-03,-9.23860e-04,4.06596e+12,1.01565e+00,4.00000e-01,3.80000e-02,0.00000e+00
1,-1.06086e-01,1.76744e+05,1.80200e+01,-1.54892e+00,-1.59821e-03,-1.04585e-03,4.05832e+12,1.01090e+00,4.10000e-01,3.80000e-02,0.00000e+00
1,-9.96420e-02,1.68101e+05,1.70012e+01,-1.55754e+00,4.09968e-04,-6.54314e-04,4.11134e+12,1.01728e+00,4.20000e-01,3.80000e-02,0.00000e+00
1,-9.25841e-02,1.62083e+05,1.60100e+01,-1.56236e+00,8.16490e-04,-3.33822e-04,4.12006e+12,1.02085e+00,4.30000e-01,3.80000e-02,0.00000e+00
1,-8.56719e-02,1.51777e+05,1.48797e+01,-1.54957e+00,-1.59578e-05,3.73736e-04,4.07150e+12,1.01250e+00,4.40000e-01,3.80000e-02,0.00000e+00
1,-8.04953e-02,1.43599e+05,1.40166e+01,-1.55705e+00,-2.14004e-04,1.07423e-03,4.07877e+12,1.01642e+00,4.50000e-01,3.80000e-02,0.00000e+00
1,-7.44771e-02,1.36451e+05,1.30985e+01,-1.55405e+00,-1.48277e-04,1.18066e-03,4.11579e+12,1.01309e+00,4.60000e-01,3.80000e-02,0.00000e+00
1,-6.94866e-02,1.27073e+05,1.22123e+01,-1.54661e+00,5.56128e-04,1.27094e-03,4.05309e+12,1.00728e+00,4.70000e-01,3.80000e-02,0.00000e+00
1,-6.54766e-02,1.22681e+05,1.16140e+01,-1.56801e+00,9.86067e-04,2.47134e-03,4.17214e+12,1.02075e+00,4.80000e-01,3.80000e-02,0.00000e+00
1,-6.23921e-02,1.14430e+05,1.09774e+01,-1.58093e+00,1.01422e-03,2.89965e-03,4.09836e+12,1.02845e+00,4.90000e-01,3.80000e-02,0.00000e+00
1,-5.80557e-02,1.08223e+05,1.02776e+01,-1.57916e+00,1.58090e-03,2.77536e-03,4.13157e+12,1.02673e+00,5.00000e-01,3.80000e-02,0.00000e+00
1,-5.31963e-02,1.01518e+05,9.50256e+00,-1.55890e+00,1.37256e-03,1.56309e-03,4.06415e+12,1.01286e+00,5.10000e-01,3.80000e-02,0.00000e+00
1,-4.92611e-02,9.80471e+04,8.94576e+00,-1.56656e+00,7.75730e-04,2.62174e-04,4.10519e+12,1.01687e+00,5.20000e-01,3.80000e-02,0.00000e+00
1,-4.63553e-02,9.26991e+04,8.43383e+00,-1.57683e+00,7.85115e-05,-1.04709e-04,4.09762e+12,1.02218e+00,5.30000e-01,3.80000e-02,0.00000e+00
1,-4.30498e-02,8.84506e+04,7.91790e+00,-1.58090e+00,3.72636e-04,7.16429e-05,4.10192e+12,1.02336e+00,5.40000e-01,3.80000e-02,0.00000e+00
1,-3.99461e-02,8.53710e+04,7.46639e+00,-1.58808e+00,1.03867e-03,-2.78079e-04,4.12322e+12,1.02776e+00,5.50000e-01,3.80000e-02,0.00000e+00
1,-3.78140e-02,7.89034e+04,6.99872e+00,-1.58875e+00,1.78775e-03,-1.45959e-03,4.10876e+12,1.02874e+00,5.60000e-01,3.80000e-02,0.00000e+00
1,-3.55667e-02,7.41783e+04,6.58149e+00,-1.59282e+00,2.80182e-04,-2.41139e-03,4.16698e+12,1.03109e+00,5.70000e-01,3.80000e-02,0.00000e+00
1,-3.21545e-02,7.16679e+04,6.11676e+00,-1.57914e+00,-2.76915e-05,-2.62663e-03,4.03569e+12,1.02177e+00,5.80000e-01,3.80000e-02,0.00000e+00
1,-3.09087e-02,6.74629e+04,5.82809e+00,-1.60282e+00,1.54823e-03,-2.87330e-03,4.13497e+12,1.03767e+00,5.90000e-01,3.80000e-02,0.00000e+00
1,-2.78874e-02,6.45605e+04,5.39201e+00,-1.58267e+00,4.00242e-04,-4.15442e-03,4.07846e+12,1.02509e+00,6.00000e-01,3.80000e-02,0.00000e+00
1,-2.53871e-02,6.38526e+04,5.09244e+00,-1.59111e+00,-6.18900e-04,-4.67576e-03,4.14349e+12,1.03079e+00,6.10000e-01,3.80000e-02,0.00000e+00
1,-2.38510e-02,5.97948e+04,4.77727e+00,-1.59092e+00,-1.12010e-03,-3.17550e-03,4.11837e+12,1.03075e+00,6.20000e-01,3.80000e-02,0.00000e+00
1,-2.18533e-02,5.70258e+04,4.45818e+00,-1.58598e+00,-9.11871e-04,-2.17283e-04,4.11369e+12,1.02711e+00,6.30000e-01,3.80000e-02,0.00000e+00
1,-1.96579e-02,5.59712e+04,4.17947e+00,-1.58320e+00,1.43368e-03,2.24262e-03,4.24874e+12,1.02517e+00,6.40000e-01,3.80000e-02,0.00000e+00
1,-1.79359e-02,5.38897e+04,3.91547e+00,-1.58192e+00,4.63911e-03,3.92670e-03,4.16231e+12,1.02447e+00,6.50000e-01,3.80000e-02,0.00000e+00
1,-1.63731e-02,5.20196e+04,3.67656e+00,-1.58425e+00,5.77181e-03,5.42692e-03,4.16221e+12,1.02690e+00,6.60000e-01,3.80000e-02,0.00000e+00
1,-1.50846e-02,4.92547e+04,3.43531e+00,-1.57723e+00,4.34273e-03,5.55979e-03,4.07766e+12,1.02248e+00,6.70000e-01,3.80000e-02,0.00000e+00
1,-1.39604e-02,4.79904e+04,3.26638e+00,-1.59816e+00,2.08516e-03,4.32278e-03,4.22629e+12,1.03584e+00,6.80000e-01,3.80000e-02,0.00000e+00
1,-1.32082e-02,4.45562e+04,3.05968e+00,-1.59636e+00,7.85316e-05,3.64852e-03,4.10279e+12,1.03504e+00,6.90000e-01,3.80000e-02,0.00000e+00
1,-1.16856e-02,4.43046e+04,2.88374e+00,-1.60438e+00,-1.07053e-03,3.86408e-03,4.31459e+12,1.04026e+00,7.00000e-01,3.80000e-02,0.00000e+00
1,-1.06136e-02,4.16069e+04,2.66866e+00,-1.58450e+00,-1.11165e-03,3.52274e-03,4.06240e+12,1.02676e+00,7.10000e-01,3.80000e-02,0.00000e+00
1,-9.64002e-03,4.07735e+04,2.53183e+00,-1.60170e+00,1.43011e-03,2.43394e-03,4.16197e+12,1.03757e+00,7.20000e-01,3.80000e-02,0.00000e+00
1,-9.00031e-03,3.79962e+04,2.36122e+00,-1.59415e+00,2.47579e-03,5.13253e-04,4.08414e+12,1.03271e+00,7.30000e-01,3.80000e-02,0.00000e+00
1,-7.68054e-03,3.74453e+04,2.19668e+00,-1.58111e+00,5.13655e-03,-1.91703e-03,4.08859e+12,1.02428e+00,7.40000e-01,3.80000e-02,0.00000e+00
1,-6.53615e-03,3.70900e+04,2.05843e+00,-1.57970e+00,5.90316e-03,-3.00235e-03,4.09025e+12,1.02302e+00,7.50000e-01,3.80000e-02,0.00000e+00
1,-6.09823e-03,3.51553e+04,1.94044e+00,-1.58880e+00,5.71799e-03,-3.59116e-03,4.10106e+12,1.02812e+00,7.60000e-01,3.80000e-02,0.00000e+00
1,-5.34317e-03,3.40649e+04,1.81824e+00,-1.58911e+00,4.57763e-03,-4.28945e-03,4.12182e+12,1.02805e+00,7.70000e-01,3.80000e-02,0.00000e+00
1,-4.58507e-03,3.35302e+04,1.71583e+00,-1.59726e+00,1.22983e-03,-4.97267e-03,4.12338e+12,1.03391e+00,7.80000e-01,3.80000e-02,0.00000e+00
1,-3.71497e-03,3.26111e+04,1.58723e+00,-1.57691e+00,-8.94310e-04,-4.16106e-03,4.07753e+12,1.02133e+00,7.90000e-01,3.80000e-02,0.00000e+00
1,-3.43942e-03,3.08559e+04,1.49352e+00,-1.57985e+00,-2.25939e-03,-4.01667e-03,4.07175e+12,1.02340e+00,8.00000e-01,3.80000e-02,0.00000e+00
