"material","density","pressure","energy","velocity:0","velocity:1","velocity:2","GradW","ShepardCoeff","Points:0","Points:1","Points:2"
1,-2.32192e+00,-2.95787e+05,2.43705e+02,-1.59944e+00,-1.08650e-01,1.65225e-03,4.09448e+12,1.01816e+00,1.10000e-01,3.80000e-02,0.00000e+00
1,-2.18724e+00,-2.76615e+05,2.29642e+02,-1.59457e+00,-9.73716e-02,7.39989e-04,4.13373e+12,1.01992e+00,1.20000e-01,3.80000e-02,0.00000e+00
1,-2.05813e+00,-2.45752e+05,2.16612e+02,-1.59170e+00,-8.91933e-02,1.44167e-03,4.16287e+12,1.02282e+00,1.30000e-01,3.80000e-02,0.00000e+00
1,-1.93819e+00,-2.26218e+05,2.04177e+02,-1.59353e+00,-8.25171e-02,2.64782e-03,4.16632e+12,1.02574e+00,1.40000e-01,3.80000e-02,0.00000e+00
1,-1.80773e+00,-2.14097e+05,1.90322e+02,-1.57968e+00,-7.53515e-02,3.24938e-03,4.07927e+12,1.01827e+00,1.50000e-01,3.80000e-02,0.00000e+00
1,-1.69693e+00,-1.97350e+05,1.78788e+02,-1.57805e+00,-6.97636e-02,2.99155e-03,4.06280e+12,1.01783e+00,1.60000e-01,3.80000e-02,0.00000e+00
1,-1.58778e+00,-1.85846e+05,1.67245e+02,-1.57134e+00,-6.25424e-02,1.71222e-03,4.05031e+12,1.01413e+00,1.70000e-01,3.80000e-02,0.00000e+00
1,-1.49319e+00,-1.72547e+05,1.57362e+02,-1.57346e+00,-5.75988e-02,1.55318e-03,4.07716e+12,1.01592e+00,1.80000e-01,3.80000e-02,0.00000e+00
1,-1.41872e+00,-1.59653e+05,1.49668e+02,-1.59073e+00,-5.45530e-02,6.39860e-04,4.21326e+12,1.02855e+00,1.90000e-01,3.80000e-02,0.00000e+00
1,-1.31271e+00,-1.49954e+05,1.38404e+02,-1.56699e+00,-5.06058e-02,-1.05130e-03,4.07917e+12,1.01419e+00,2.00000e-01,3.80000e-02,0.00000e+00
1,-1.24544e+00,-1.40213e+05,1.31387e+02,-1.58151e+00,-4.99467e-02,-1.10426e-03,4.11687e+12,1.02511e+00,2.10000e-01,3.80000e-02,0.00000e+00
1,-1.16598e+00,-1.29851e+05,1.23055e+02,-1.57899e+00,-4.80034e-02,-1.14624e-03,4.10885e+12,1.02339e+00,2.20000e-01,3.80000e-02,0.00000e+00
1,-1.09113e+00,-1.17991e+05,1.15283e+02,-1.57666e+00,-4.63744e-02,-1.01128e-03,4.08334e+12,1.02175e+00,2.30000e-01,3.80000e-02,0.00000e+00
1,-1.02277e+00,-1.05515e+05,1.08245e+02,-1.57934e+00,-4.32782e-02,-1.00132e-03,4.12204e+12,1.02328e+00,2.40000e-01,3.80000e-02,0.00000e+00
1,-9.59641e-01,-1.03674e+05,1.01394e+02,-1.57720e+00,-3.95737e-02,-4.25881e-04,4.11381e+12,1.02173e+00,2.50000e-01,3.80000e-02,0.00000e+00
1,-8.96632e-01,-8.86352e+04,9.50348e+01,-1.57475e+00,-3.72638e-02,8.92378e-05,4.10220e+12,1.02005e+00,2.60000e-01,3.80000e-02,0.00000e+00
1,-8.41730e-01,-8.20702e+04,8.92568e+01,-1.57612e+00,-3.59945e-02,4.59933e-04,4.07038e+12,1.02166e+00,2.70000e-01,3.80000e-02,0.00000e+00
1,-7.95451e-01,-8.00148e+04,8.42604e+01,-1.58540e+00,-3.38596e-02,6.15805e-04,4.12971e+12,1.02815e+00,2.80000e-01,3.80000e-02,0.00000e+00
1,-7.44147e-01,-6.95890e+04,7.90165e+01,-1.58238e+00,-3.22668e-02,-3.69020e-04,4.18238e+12,1.02747e+00,2.90000e-01,3.80000e-02,0.00000e+00
1,-6.91153e-01,-6.59656e+04,7.33412e+01,-1.56484e+00,-3.04204e-02,-5.27553e-04,4.08294e+12,1.01702e+00,3.00000e-01,3.80000e-02,0.00000e+00
1,-6.56445e-01,-6.13821e+04,6.97041e+01,-1.58218e+00,-2.96806e-02,-9.89263e-04,4.12980e+12,1.02931e+00,3.10000e-01,3.80000e-02,0.00000e+00
1,-6.10212e-01,-5.15062e+04,6.49959e+01,-1.57111e+00,-2.80040e-02,-1.17074e-05,4.07814e+12,1.02387e+00,3.20000e-01,3.80000e-02,0.00000e+00
1,-5.73383e-01,-4.84987e+04,6.10694e+01,-1.57165e+00,-2.60026e-02,3.25096e-04,4.08066e+12,1.02523e+00,3.30000e-01,3.80000e-02,0.00000e+00
1,-5.38752e-01,-4.45802e+04,5.74168e+01,-1.57375e+00,-2.42161e-02,1.52909e-04,4.08613e+12,1.02763e+00,3.40000e-01,3.80000e-02,0.00000e+00
1,-5.07355e-01,-4.05335e+04,5.41232e+01,-1.58189e+00,-2.11211e-02,-9.78154e-05,4.18174e+12,1.03381e+00,3.50000e-01,3.80000e-02,0.00000e+00
1,-4.71930e-01,-3.71596e+04,5.03637e+01,-1.56767e+00,-1.90233e-02,-3.63421e-04,4.09783e+12,1.02509e+00,3.60000e-01,3.80000e-02,0.00000e+00
1,-4.41705e-01,-3.48350e+04,4.71362e+01,-1.56404e+00,-1.78313e-02,1.90000e-04,4.08459e+12,1.02304e+00,3.70000e-01,3.80000e-02,0.00000e+00
1,-4.13977e-01,-2.95736e+04,4.42885e+01,-1.56798e+00,-1.64442e-02,2.48763e-04,4.08818e+12,1.02543e+00,3.80000e-01,3.80000e-02,0.00000e+00
1,-3.88126e-01,-2.95450e+04,4.14570e+01,-1.56535e+00,-1.50235e-02,-3.07665e-04,4.07585e+12,1.02296e+00,3.90000e-01,3.80000e-02,0.00000e+00
1,-3.61599e-01,-2.75293e+04,3.86235e+01,-1.55636e+00,-1.22247e-02,-9.86956e-04,4.06810e+12,1.01593e+00,4.00000e-01,3.80000e-02,0.00000e+00
1,-3.36766e-01,-2.39134e+04,3.60335e+01,-1.54836e+00,-8.40139e-03,-1.14007e-03,4.05875e+12,1.01093e+00,4.10000e-01,3.80000e-02,0.00000e+00
1,-3.17495e-01,-2.16216e+04,3.40049e+01,-1.55736e+00,-6.16647e-03,-7.44212e-04,4.11282e+12,1.01754e+00,4.20000e-01,3.80000e-02,0.00000e+00
1,-2.98707e-01,-1.97403e+04,3.20145e+01,-1.56176e+00,-5.19515e-03,-4.05137e-04,4.11907e+12,1.02086e+00,4.30000e-01,3.80000e-02,0.00000e+00
1,-2.77201e-01,-1.69982e+04,2.97573e+01,-1.54920e+00,-5.78055e-03,3.11728e-04,4.07182e+12,1.01262e+00,4.40000e-01,3.80000e-02,0.00000e+00
1,-2.60760e-01,-1.50199e+04,2.80274e+01,-1.55646e+00,-5.69869e-03,9.87620e-04,4.07946e+12,1.01640e+00,4.50000e-01,3.80000e-02,0.00000e+00
1,-2.43077e-01,-1.25246e+04,2.61803e+01,-1.55287e+00,-5.27909e-03,1.12905e-03,4.10934e+12,1.01265e+00,4.60000e-01,3.80000e-02,0.00000e+00
1,-2.25926e-01,-9.29572e+03,2.44179e+01,-1.54601e+00,-4.21607e-03,1.28125e-03,4.05238e+12,1.00723e+00,4.70000e-01,3.80000e-02,0.00000e+00
1,-2.14295e-01,-7.47543e+03,2.32094e+01,-1.56656e+00,-3.49645e-03,2.45697e-03,4.16333e+12,1.02016e+00,4.80000e-01,3.80000e-02,0.00000e+00
1,-2.01918e-01,-4.89114e+03,2.19468e+01,-1.58013e+00,-3.18475e-03,2.91154e-03,4.09714e+12,1.02828e+00,4.90000e-01,3.80000e-02,0.00000e+00
1,-1.88691e-01,-3.31443e+03,2.05546e+01,-1.57891e+00,-2.37375e-03,2.78178e-03,4.13288e+12,1.02690e+00,5.00000e-01,3.80000e-02,0.00000e+00
1,-1.74164e-01,-2.16671e+03,1.90044e+01,-1.55866e+00,-2.23915e-03,1.57693e-03,4.06482e+12,1.01303e+00,5.10000e-01,3.80000e-02,0.00000e+00
1,-1.64079e-01,-2.27178e+03,1.78956e+01,-1.56681e+00,-2.56808e-03,2.75074e-04,4.11039e+12,1.01730e+00,5.20000e-01,3.80000e-02,0.00000e+00
1,-1.53977e-01,-2.14527e+02,1.68633e+01,-1.57638e+00,-3.22083e-03,-1.41979e-05,4.09645e+12,1.02213e+00,5.30000e-01,3.80000e-02,0.00000e+00
1,-1.44157e-01,1.11070e+03,1.58353e+01,-1.58077e+00,-2.59456e-03,5.41716e-05,4.10214e+12,1.02352e+00,5.40000e-01,3.80000e-02,0.00000e+00
1,-1.35664e-01,1.67990e+03,1.49252e+01,-1.58719e+00,-1.71481e-03,-2.16493e-04,4.12021e+12,1.02747e+00,5.50000e-01,3.80000e-02,0.00000e+00
1,-1.26753e-01,2.91570e+03,1.39937e+01,-1.58830e+00,-8.75033e-04,-1.42836e-03,4.10814e+12,1.02865e+00,5.60000e-01,3.80000e-02,0.00000e+00
1,-1.19112e-01,3.14031e+03,1.31646e+01,-1.59300e+00,-2.24017e-03,-2.36621e-03,4.17393e+12,1.03142e+00,5.70000e-01,3.80000e-02,0.00000e+00
1,-1.09759e-01,5.67314e+03,1.22314e+01,-1.57898e+00,-2.39013e-03,-2.58626e-03,4.03503e+12,1.02181e+00,5.80000e-01,3.80000e-02,0.00000e+00
1,-1.04155e-01,6.66399e+03,1.16533e+01,-1.60251e+00,-6.26751e-04,-2.89113e-03,4.13593e+12,1.03763e+00,5.90000e-01,3.80000e-02,0.00000e+00
1,-9.61532e-02,6.93135e+03,1.07862e+01,-1.58311e+00,-1.60630e-03,-4.20298e-03,4.08019e+12,1.02549e+00,6.00000e-01,3.80000e-02,0.00000e+00
1,-9.06102e-02,6.99867e+03,1.01813e+01,-1.59069e+00,-2.48263e-03,-4.72318e-03,4.14022e+12,1.03066e+00,6.10000e-01,3.80000e-02,0.00000e+00
1,-8.46651e-02,7.67063e+03,9.55420e+00,-1.59092e+00,-2.87950e-03,-3.25158e-03,4.11942e+12,1.03091e+00,6.20000e-01,3.80000e-02,0.00000e+00
1,-7.81120e-02,9.77252e+03,8.91226e+00,-1.58546e+00,-2.70776e-03,-1.75095e-04,4.11020e+12,1.02684e+00,6.30000e-01,3.80000e-02,0.00000e+00
1,-7.31397e-02,9.53576e+03,8.35889e+00,-1.58328e+00,-1.35358e-04,2.15996e-03,4.25374e+12,1.02535e+00,6.40000e-01,3.80000e-02,0.00000e+00
1,-6.82230e-02,9.72959e+03,7.82719e+00,-1.58129e+00,3.18193e-03,3.89322e-03,4.15677e+12,1.02419e+00,6.50000e-01,3.80000e-02,0.00000e+00
1,-6.38530e-02,9.81933e+03,7.35162e+00,-1.58409e+00,4.37307e-03,5.33713e-03,4.16261e+12,1.02689e+00,6.60000e-01,3.80000e-02,0.00000e+00
1,-5.90542e-02,1.10057e+04,6.86876e+00,-1.57695e+00,3.05800e-03,5.48552e-03,4.07604e+12,1.02239e+00,6.70000e-01,3.80000e-02,0.00000e+00
1,-5.54607e-02,1.26463e+04,6.53440e+00,-1.59872e+00,9.32053e-04,4.36270e-03,4.23494e+12,1.03629e+00,6.80000e-01,3.80000e-02,0.00000e+00
1,-5.16362e-02,1.27655e+04,6.11967e+00,-1.59663e+00,-1.09689e-03,3.67736e-03,4.10431e+12,1.03533e+00,6.90000e-01,3.80000e-02,0.00000e+00
1,-4.78671e-02,1.43606e+04,5.76443e+00,-1.60371e+00,-2.13250e-03,3.88458e-03,4.30001e+12,1.03991e+00,7.00000e-01,3.80000e-02,0.00000e+00
1,-4.42674e-02,1.33875e+04,5.33480e+00,-1.58393e+00,-2.05690e-03,3.55887e-03,4.06164e+12,1.02649e+00,7.10000e-01,3.80000e-02,0.00000e+00
1,-4.18102e-02,1.33145e+04,5.06292e+00,-1.60164e+00,5.45520e-04,2.45157e-03,4.16065e+12,1.03763e+00,7.20000e-01,3.80000e-02,0.00000e+00
1,-3.82990e-02,1.44856e+04,4.72059e+00,-1.59370e+00,1.56409e-03,5.25764e-04,4.08278e+12,1.03249e+00,7.30000e-01,3.80000e-02,0.00000e+00
1,-3.52917e-02,1.45498e+04,4.39340e+00,-1.58128e+00,4.26254e-03,-1.96065e-03,4.09140e+12,1.02447e+00,7.40000e-01,3.80000e-02,0.00000e+00
1,-3.25323e-02,1.52094e+04,4.11494e+00,-1.57921e+00,5.08341e-03,-2.98563e-03,4.08755e+12,1.02279e+00,7.50000e-01,3.80000e-02,0.00000e+00
1,-3.05798e-02,1.46589e+04,3.88108e+00,-1.58904e+00,4.90894e-03,-3.54454e-03,4.10316e+12,1.02834e+00,7.60000e-01,3.80000e-02,0.00000e+00
1,-2.80753e-02,1.54410e+04,3.63497e+00,-1.58866e+00,3.77045e-03,-4.27951e-03,4.11828e+12,1.02780e+00,7.70000e-01,3.80000e-02,0.00000e+00
1,-2.62275e-02,1.53866e+04,3.43054e+00,-1.59694e+00,5.25390e-04,-4.97039e-03,4.12154e+12,1.03377e+00,7.80000e-01,3.80000e-02,0.00000e+00
1,-2.38741e-02,1.54246e+04,3.17406e+00,-1.57689e+00,-1.59439e-03,-4.13551e-03,4.07714e+12,1.02139e+00,7.90000e-01,3.80000e-02,0.00000e+00
1,-2.19727e-02,1.59988e+04,2.98650e+00,-1.57975e+00,-2.96982e-03,-4.02704e-03,4.07208e+12,1.02340e+00,8.00000e-01,3.80000e-02,0.00000e+00
