"material","density","pressure","energy","velocity:0","velocity:1","velocity:2","GradW","ShepardCoeff","Points:0","Points:1","Points:2"
1,-1.62936e+00,1.17883e+05,1.82792e+02,-1.59722e+00,-9.71349e-02,1.61679e-03,4.09312e+12,1.01820e+00,1.10000e-01,3.80000e-02,0.00000e+00
1,-1.53012e+00,1.27438e+05,1.72265e+02,-1.59249e+00,-8.61400e-02,6.91525e-04,4.13527e+12,1.02007e+00,1.20000e-01,3.80000e-02,0.00000e+00
1,-1.43974e+00,1.29978e+05,1.62454e+02,-1.58955e+00,-7.79756e-02,1.48711e-03,4.16081e+12,1.02275e+00,1.30000e-01,3.80000e-02,0.00000e+00
1,-1.35369e+00,1.33700e+05,1.53161e+02,-1.59175e+00,-7.15751e-02,2.80869e-03,4.16793e+12,1.02587e+00,1.40000e-01,3.80000e-02,0.00000e+00
1,-1.26012e+00,1.29150e+05,1.42743e+02,-1.57831e+00,-6.50904e-02,3.26287e-03,4.07858e+12,1.01823e+00,1.50000e-01,3.80000e-02,0.00000e+00
1,-1.18250e+00,1.25448e+05,1.34104e+02,-1.57682e+00,-5.98121e-02,3.13742e-03,4.06253e+12,1.01786e+00,1.60000e-01,3.80000e-02,0.00000e+00
1,-1.10453e+00,1.21992e+05,1.25436e+02,-1.57024e+00,-5.31078e-02,1.75790e-03,4.04985e+12,1.01409e+00,1.70000e-01,3.80000e-02,0.00000e+00
1,-1.03748e+00,1.20390e+05,1.18032e+02,-1.57243e+00,-4.84986e-02,1.53561e-03,4.07689e+12,1.01596e+00,1.80000e-01,3.80000e-02,0.00000e+00
1,-9.86305e-01,1.16318e+05,1.12277e+02,-1.59008e+00,-4.55802e-02,4.63859e-04,4.21626e+12,1.02871e+00,1.90000e-01,3.80000e-02,0.00000e+00
1,-9.09309e-01,1.15287e+05,1.03804e+02,-1.56595e+00,-4.24495e-02,-1.00530e-03,4.07844e+12,1.01413e+00,2.00000e-01,3.80000e-02,0.00000e+00
1,-8.62992e-01,1.10328e+05,9.85493e+01,-1.58083e+00,-4.16011e-02,-1.24422e-03,4.11681e+12,1.02513e+00,2.10000e-01,3.80000e-02,0.00000e+00
1,-8.08557e-01,1.02576e+05,9.23044e+01,-1.57826e+00,-4.02032e-02,-1.17486e-03,4.10925e+12,1.02347e+00,2.20000e-01,3.80000e-02,0.00000e+00
1,-7.55347e-01,1.02072e+05,8.64561e+01,-1.57571e+00,-3.91266e-02,-9.79863e-04,4.08202e+12,1.02162e+00,2.30000e-01,3.80000e-02,0.00000e+00
1,-7.09041e-01,9.65133e+04,8.11812e+01,-1.57849e+00,-3.62207e-02,-9.76857e-04,4.12130e+12,1.02319e+00,2.40000e-01,3.80000e-02,0.00000e+00
1,-6.65158e-01,8.76545e+04,7.60524e+01,-1.57662e+00,-3.32272e-02,-5.01855e-04,4.11406e+12,1.02175e+00,2.50000e-01,3.80000e-02,0.00000e+00
1,-6.21018e-01,8.93030e+04,7.12757e+01,-1.57395e+00,-3.10965e-02,3.79137e-05,4.10148e+12,1.01996e+00,2.60000e-01,3.80000e-02,0.00000e+00
1,-5.83100e-01,8.46069e+04,6.69512e+01,-1.57579e+00,-3.02270e-02,3.96227e-04,4.07014e+12,1.02172e+00,2.70000e-01,3.80000e-02,0.00000e+00
1,-5.50704e-01,7.92271e+04,6.32069e+01,-1.58522e+00,-2.84800e-02,6.25052e-04,4.13033e+12,1.02825e+00,2.80000e-01,3.80000e-02,0.00000e+00
1,-5.14834e-01,7.93583e+04,5.92814e+01,-1.58244e+00,-2.72111e-02,-4.12410e-04,4.18718e+12,1.02771e+00,2.90000e-01,3.80000e-02,0.00000e+00
1,-4.78293e-01,7.21656e+04,5.50174e+01,-1.56471e+00,-2.57354e-02,-4.99513e-04,4.08347e+12,1.01715e+00,3.00000e-01,3.80000e-02,0.00000e+00
1,-4.53830e-01,7.06329e+04,5.22815e+01,-1.58183e+00,-2.50386e-02,-1.00881e-03,4.12938e+12,1.02931e+00,3.10000e-01,3.80000e-02,0.00000e+00
1,-4.22599e-01,6.75550e+04,4.87483e+01,-1.57063e+00,-2.36685e-02,-9.87217e-05,4.07708e+12,1.02381e+00,3.20000e-01,3.80000e-02,0.00000e+00
1,-3.96985e-01,6.36139e+04,4.57992e+01,-1.57110e+00,-2.17913e-02,2.80467e-04,4.07973e+12,1.02508e+00,3.30000e-01,3.80000e-02,0.00000e+00
1,-3.72846e-01,6.12590e+04,4.30690e+01,-1.57359e+00,-2.02598e-02,9.82124e-05,4.08645e+12,1.02771e+00,3.40000e-01,3.80000e-02,0.00000e+00
1,-3.50868e-01,5.93641e+04,4.05924e+01,-1.58154e+00,-1.74050e-02,-1.45818e-04,4.17906e+12,1.03372e+00,3.50000e-01,3.80000e-02,0.00000e+00
1,-3.25613e-01,5.78664e+04,3.77710e+01,-1.56722e+00,-1.54888e-02,-4.02432e-04,4.09653e+12,1.02496e+00,3.60000e-01,3.80000e-02,0.00000e+00
1,-3.04585e-01,5.47810e+04,3.53553e+01,-1.56390e+00,-1.46219e-02,2.01407e-04,4.08534e+12,1.02306e+00,3.70000e-01,3.80000e-02,0.00000e+00
1,-2.84909e-01,5.52886e+04,3.32179e+01,-1.56776e+00,-1.32718e-02,2.70058e-04,4.08767e+12,1.02540e+00,3.80000e-01,3.80000e-02,0.00000e+00
1,-2.66164e-01,5.33588e+04,3.10941e+01,-1.56507e+00,-1.19995e-02,-2.92012e-04,4.07543e+12,1.02291e+00,3.90000e-01,3.80000e-02,0.00000e+00
1,-2.47305e-01,5.16395e+04,2.89656e+01,-1.55585e+00,-9.38002e-03,-9.49596e-04,4.06701e+12,1.01578e+00,4.00000e-01,3.80000e-02,0.00000e+00
1,-2.29684e-01,5.14302e+04,2.70274e+01,-1.54814e+00,-5.70577e-03,-1.10016e-03,4.05851e+12,1.01091e+00,4.10000e-01,3.80000e-02,0.00000e+00
1,-2.16127e-01,5.03446e+04,2.55026e+01,-1.55700e+00,-3.52768e-03,-7.16193e-04,4.11210e+12,1.01741e+00,4.20000e-01,3.80000e-02,0.00000e+00
1,-2.02751e-01,4.96787e+04,2.40129e+01,-1.56162e+00,-2.73715e-03,-4.03873e-04,4.11957e+12,1.02086e+00,4.30000e-01,3.80000e-02,0.00000e+00
1,-1.87649e-01,4.85837e+04,2.23186e+01,-1.54893e+00,-3.45327e-03,2.71656e-04,4.07167e+12,1.01256e+00,4.40000e-01,3.80000e-02,0.00000e+00
1,-1.76836e-01,4.55108e+04,2.10227e+01,-1.55635e+00,-3.42198e-03,9.50164e-04,4.07911e+12,1.01641e+00,4.50000e-01,3.80000e-02,0.00000e+00
1,-1.64522e-01,4.46240e+04,1.96414e+01,-1.55305e+00,-3.18512e-03,1.06140e-03,4.11251e+12,1.01287e+00,4.60000e-01,3.80000e-02,0.00000e+00
1,-1.52917e-01,4.31322e+04,1.83158e+01,-1.54590e+00,-2.26665e-03,1.20389e-03,4.05271e+12,1.00725e+00,4.70000e-01,3.80000e-02,0.00000e+00
1,-1.45212e-01,4.15371e+04,1.74139e+01,-1.56689e+00,-1.62684e-03,2.40723e-03,4.16767e+12,1.02045e+00,4.80000e-01,3.80000e-02,0.00000e+00
1,-1.36881e-01,4.04867e+04,1.64631e+01,-1.58017e+00,-1.48937e-03,2.85868e-03,4.09775e+12,1.02836e+00,4.90000e-01,3.80000e-02,0.00000e+00
1,-1.27755e-01,3.91897e+04,1.54162e+01,-1.57874e+00,-7.76538e-04,2.75815e-03,4.13225e+12,1.02682e+00,5.00000e-01,3.80000e-02,0.00000e+00
1,-1.18017e-01,3.65454e+04,1.42535e+01,-1.55851e+00,-7.94905e-04,1.59218e-03,4.06447e+12,1.01294e+00,5.10000e-01,3.80000e-02,0.00000e+00
1,-1.10972e-01,3.48478e+04,1.34201e+01,-1.56644e+00,-1.21455e-03,3.28258e-04,4.10774e+12,1.01709e+00,5.20000e-01,3.80000e-02,0.00000e+00
1,-1.03958e-01,3.47766e+04,1.26491e+01,-1.57634e+00,-1.93102e-03,-3.02939e-05,4.09702e+12,1.02216e+00,5.30000e-01,3.80000e-02,0.00000e+00
1,-9.77911e-02,3.21050e+04,1.18767e+01,-1.58062e+00,-1.43672e-03,1.48439e-04,4.10205e+12,1.02344e+00,5.40000e-01,3.80000e-02,0.00000e+00
1,-9.16448e-02,3.19254e+04,1.11967e+01,-1.58744e+00,-6.04663e-04,-2.19088e-04,4.12172e+12,1.02762e+00,5.50000e-01,3.80000e-02,0.00000e+00
1,-8.56028e-02,3.08742e+04,1.04967e+01,-1.58835e+00,1.35187e-04,-1.40628e-03,4.10847e+12,1.02870e+00,5.60000e-01,3.80000e-02,0.00000e+00
1,-8.07452e-02,2.83412e+04,9.87278e+00,-1.59272e+00,-1.26961e-03,-2.34994e-03,4.17041e+12,1.03125e+00,5.70000e-01,3.80000e-02,0.00000e+00
1,-7.39693e-02,2.95554e+04,9.17430e+00,-1.57889e+00,-1.47270e-03,-2.58484e-03,4.03534e+12,1.02178e+00,5.80000e-01,3.80000e-02,0.00000e+00
1,-7.03369e-02,2.85822e+04,8.74108e+00,-1.60248e+00,1.94127e-04,-2.89006e-03,4.13548e+12,1.03765e+00,5.90000e-01,3.80000e-02,0.00000e+00
1,-6.46717e-02,2.77106e+04,8.08881e+00,-1.58273e+00,-8.44281e-04,-4.20973e-03,4.07933e+12,1.02529e+00,6.00000e-01,3.80000e-02,0.00000e+00
1,-6.05828e-02,2.76140e+04,7.63731e+00,-1.59078e+00,-1.74332e-03,-4.75256e-03,4.14189e+12,1.03073e+00,6.10000e-01,3.80000e-02,0.00000e+00
1,-5.63503e-02,2.73987e+04,7.16576e+00,-1.59084e+00,-2.23991e-03,-3.24896e-03,4.11889e+12,1.03083e+00,6.20000e-01,3.80000e-02,0.00000e+00
1,-5.21106e-02,2.69709e+04,6.68574e+00,-1.58562e+00,-2.01677e-03,-2.35599e-04,4.11193e+12,1.02698e+00,6.30000e-01,3.80000e-02,0.00000e+00
1,-4.83877e-02,2.67326e+04,6.26921e+00,-1.58311e+00,4.52025e-04,2.16000e-03,4.25136e+12,1.02527e+00,6.40000e-01,3.80000e-02,0.00000e+00
1,-4.49528e-02,2.61508e+04,5.87179e+00,-1.58151e+00,3.75085e-03,3.92076e-03,4.15952e+12,1.02433e+00,6.50000e-01,3.80000e-02,0.00000e+00
1,-4.21039e-02,2.48976e+04,5.51429e+00,-1.58410e+00,4.89412e-03,5.36938e-03,4.16247e+12,1.02690e+00,6.60000e-01,3.80000e-02,0.00000e+00
1,-3.88490e-02,2.47482e+04,5.15225e+00,-1.57698e+00,3.58609e-03,5.54555e-03,4.07683e+12,1.02243e+00,6.70000e-01,3.80000e-02,0.00000e+00
1,-3.58473e-02,2.68709e+04,4.90019e+00,-1.59829e+00,1.35708e-03,4.35184e-03,4.23064e+12,1.03606e+00,6.80000e-01,3.80000e-02,0.00000e+00
1,-3.44102e-02,2.26411e+04,4.58964e+00,-1.59637e+00,-5.32454e-04,3.68068e-03,4.10353e+12,1.03519e+00,6.90000e-01,3.80000e-02,0.00000e+00
1,-3.12674e-02,2.48293e+04,4.32449e+00,-1.60396e+00,-1.68123e-03,3.88881e-03,4.30726e+12,1.04009e+00,7.00000e-01,3.80000e-02,0.00000e+00
1,-2.91448e-02,2.23458e+04,4.00204e+00,-1.58414e+00,-1.64751e-03,3.57985e-03,4.06201e+12,1.02663e+00,7.10000e-01,3.80000e-02,0.00000e+00
1,-2.72499e-02,2.24306e+04,3.79749e+00,-1.60161e+00,9.26944e-04,2.46387e-03,4.16136e+12,1.03761e+00,7.20000e-01,3.80000e-02,0.00000e+00
1,-2.48576e-02,2.25902e+04,3.54114e+00,-1.59386e+00,1.91198e-03,5.19711e-04,4.08344e+12,1.03260e+00,7.30000e-01,3.80000e-02,0.00000e+00
1,-2.29687e-02,2.15086e+04,3.29503e+00,-1.58112e+00,4.66432e-03,-1.92607e-03,4.08999e+12,1.02437e+00,7.40000e-01,3.80000e-02,0.00000e+00
1,-2.10312e-02,2.16239e+04,3.08692e+00,-1.57939e+00,5.47275e-03,-2.98944e-03,4.08887e+12,1.02290e+00,7.50000e-01,3.80000e-02,0.00000e+00
1,-1.91097e-02,2.25730e+04,2.91073e+00,-1.58885e+00,5.21283e-03,-3.58542e-03,4.10211e+12,1.02823e+00,7.60000e-01,3.80000e-02,0.00000e+00
1,-1.75067e-02,2.23434e+04,2.72678e+00,-1.58878e+00,4.07347e-03,-4.28312e-03,4.12000e+12,1.02792e+00,7.70000e-01,3.80000e-02,0.00000e+00
1,-1.63191e-02,2.16985e+04,2.57333e+00,-1.59707e+00,8.32686e-04,-4.99889e-03,4.12248e+12,1.03384e+00,7.80000e-01,3.80000e-02,0.00000e+00
1,-1.45299e-02,2.17928e+04,2.38070e+00,-1.57687e+00,-1.31366e-03,-4.14255e-03,4.07733e+12,1.02136e+00,7.90000e-01,3.80000e-02,0.00000e+00
1,-1.35893e-02,2.07550e+04,2.24008e+00,-1.57977e+00,-2.66338e-03,-4.04867e-03,4.07192e+12,1.02340e+00,8.00000e-01,3.80000e-02,0.00000e+00
