"material","density","pressure","energy","velocity:0","velocity:1","velocity:2","GradW","ShepardCoeff","Points:0","Points:1","Points:2"
1,-2.85945e+00,-2.40299e+05,3.04609e+02,-1.60100e+00,-9.72372e-02,1.48995e-03,4.09588e+12,1.01815e+00,1.10000e-01,3.80000e-02,0.00000e+00
1,-2.69838e+00,-2.39217e+05,2.87000e+02,-1.59600e+00,-8.63562e-02,8.23273e-04,4.13215e+12,1.01979e+00,1.20000e-01,3.80000e-02,0.00000e+00
1,-2.54426e+00,-2.20965e+05,2.70774e+02,-1.59391e+00,-7.88183e-02,1.39608e-03,4.16488e+12,1.02291e+00,1.30000e-01,3.80000e-02,0.00000e+00
1,-2.39887e+00,-2.11787e+05,2.55175e+02,-1.59569e+00,-7.28053e-02,2.21060e-03,4.16462e+12,1.02562e+00,1.40000e-01,3.80000e-02,0.00000e+00
1,-2.23797e+00,-2.01946e+05,2.37902e+02,-1.58168e+00,-6.64754e-02,3.27693e-03,4.07997e+12,1.01833e+00,1.50000e-01,3.80000e-02,0.00000e+00
1,-2.10157e+00,-1.87936e+05,2.23464e+02,-1.57985e+00,-6.12108e-02,2.90894e-03,4.06309e+12,1.01781e+00,1.60000e-01,3.80000e-02,0.00000e+00
1,-1.96530e+00,-1.73546e+05,2.09054e+02,-1.57327e+00,-5.46658e-02,1.59121e-03,4.05081e+12,1.01419e+00,1.70000e-01,3.80000e-02,0.00000e+00
1,-1.85006e+00,-1.66387e+05,1.96686e+02,-1.57510e+00,-5.00677e-02,1.45813e-03,4.07746e+12,1.01590e+00,1.80000e-01,3.80000e-02,0.00000e+00
1,-1.75815e+00,-1.54617e+05,1.87042e+02,-1.59196e+00,-4.70593e-02,5.88528e-04,4.21018e+12,1.02839e+00,1.90000e-01,3.80000e-02,0.00000e+00
1,-1.62663e+00,-1.44257e+05,1.73007e+02,-1.56855e+00,-4.37615e-02,-1.10783e-03,4.07988e+12,1.01427e+00,2.00000e-01,3.80000e-02,0.00000e+00
1,-1.54291e+00,-1.33616e+05,1.64219e+02,-1.58288e+00,-4.36056e-02,-1.22104e-03,4.11689e+12,1.02509e+00,2.10000e-01,3.80000e-02,0.00000e+00
1,-1.44503e+00,-1.25272e+05,1.53796e+02,-1.58019e+00,-4.18297e-02,-1.18129e-03,4.10844e+12,1.02331e+00,2.20000e-01,3.80000e-02,0.00000e+00
1,-1.35424e+00,-1.17883e+05,1.44116e+02,-1.57805e+00,-4.04148e-02,-1.03847e-03,4.08476e+12,1.02190e+00,2.30000e-01,3.80000e-02,0.00000e+00
1,-1.26946e+00,-1.04520e+05,1.35310e+02,-1.58079e+00,-3.80381e-02,-1.06075e-03,4.12271e+12,1.02339e+00,2.40000e-01,3.80000e-02,0.00000e+00
1,-1.19071e+00,-1.03101e+05,1.26733e+02,-1.57839e+00,-3.45070e-02,-5.26106e-04,4.11355e+12,1.02173e+00,2.50000e-01,3.80000e-02,0.00000e+00
1,-1.11466e+00,-9.22279e+04,1.18794e+02,-1.57588e+00,-3.23988e-02,2.80943e-05,4.10292e+12,1.02014e+00,2.60000e-01,3.80000e-02,0.00000e+00
1,-1.04628e+00,-8.52119e+04,1.11555e+02,-1.57701e+00,-3.13678e-02,4.40246e-04,4.07065e+12,1.02159e+00,2.70000e-01,3.80000e-02,0.00000e+00
1,-9.87734e-01,-8.06109e+04,1.05307e+02,-1.58611e+00,-2.96450e-02,6.98587e-04,4.12901e+12,1.02805e+00,2.80000e-01,3.80000e-02,0.00000e+00
1,-9.26088e-01,-7.54705e+04,9.87386e+01,-1.58281e+00,-2.79767e-02,-3.51802e-04,4.17770e+12,1.02722e+00,2.90000e-01,3.80000e-02,0.00000e+00
1,-8.58643e-01,-6.69525e+04,9.16571e+01,-1.56542e+00,-2.65218e-02,-5.12443e-04,4.08239e+12,1.01689e+00,3.00000e-01,3.80000e-02,0.00000e+00
1,-8.15858e-01,-6.26619e+04,8.71245e+01,-1.58283e+00,-2.61423e-02,-8.68947e-04,4.13016e+12,1.02932e+00,3.10000e-01,3.80000e-02,0.00000e+00
1,-7.59851e-01,-5.56091e+04,8.12431e+01,-1.57203e+00,-2.44837e-02,4.60464e-05,4.07925e+12,1.02395e+00,3.20000e-01,3.80000e-02,0.00000e+00
1,-7.13490e-01,-5.06804e+04,7.63418e+01,-1.57249e+00,-2.27656e-02,3.74928e-04,4.08163e+12,1.02539e+00,3.30000e-01,3.80000e-02,0.00000e+00
1,-6.69985e-01,-4.55444e+04,7.17609e+01,-1.57422e+00,-2.11778e-02,2.24370e-04,4.08579e+12,1.02757e+00,3.40000e-01,3.80000e-02,0.00000e+00
1,-6.31342e-01,-4.20385e+04,6.76537e+01,-1.58257e+00,-1.82421e-02,-6.36157e-05,4.18437e+12,1.03390e+00,3.50000e-01,3.80000e-02,0.00000e+00
1,-5.87589e-01,-3.93393e+04,6.29575e+01,-1.56834e+00,-1.63112e-02,-3.48013e-04,4.09913e+12,1.02523e+00,3.60000e-01,3.80000e-02,0.00000e+00
1,-5.49111e-01,-3.45497e+04,5.89148e+01,-1.56438e+00,-1.53912e-02,1.90887e-04,4.08388e+12,1.02303e+00,3.70000e-01,3.80000e-02,0.00000e+00
1,-5.15707e-01,-3.16962e+04,5.53581e+01,-1.56839e+00,-1.40720e-02,2.35651e-04,4.08875e+12,1.02547e+00,3.80000e-01,3.80000e-02,0.00000e+00
1,-4.82681e-01,-2.94837e+04,5.18196e+01,-1.56573e+00,-1.27420e-02,-3.00431e-04,4.07628e+12,1.02302e+00,3.90000e-01,3.80000e-02,0.00000e+00
1,-4.49843e-01,-2.77867e+04,4.82830e+01,-1.55686e+00,-1.00170e-02,-9.58215e-04,4.06922e+12,1.01608e+00,4.00000e-01,3.80000e-02,0.00000e+00
1,-4.19352e-01,-2.51281e+04,4.50383e+01,-1.54868e+00,-6.35024e-03,-1.09196e-03,4.05904e+12,1.01096e+00,4.10000e-01,3.80000e-02,0.00000e+00
1,-3.95420e-01,-2.25877e+04,4.25081e+01,-1.55792e+00,-4.21957e-03,-7.24049e-04,4.11352e+12,1.01767e+00,4.20000e-01,3.80000e-02,0.00000e+00
1,-3.72678e-01,-2.26298e+04,4.00147e+01,-1.56208e+00,-3.24296e-03,-3.05020e-04,4.11856e+12,1.02086e+00,4.30000e-01,3.80000e-02,0.00000e+00
1,-3.45723e-01,-1.89273e+04,3.71954e+01,-1.54962e+00,-4.02582e-03,4.09525e-04,4.07196e+12,1.01268e+00,4.40000e-01,3.80000e-02,0.00000e+00
1,-3.25281e-01,-1.68482e+04,3.50308e+01,-1.55681e+00,-4.05441e-03,1.05038e-03,4.07981e+12,1.01639e+00,4.50000e-01,3.80000e-02,0.00000e+00
1,-3.03396e-01,-1.45641e+04,3.27155e+01,-1.55293e+00,-3.74370e-03,1.15785e-03,4.10626e+12,1.01244e+00,4.60000e-01,3.80000e-02,0.00000e+00
1,-2.82081e-01,-1.07438e+04,3.05183e+01,-1.54625e+00,-2.81530e-03,1.35883e-03,4.05209e+12,1.00721e+00,4.70000e-01,3.80000e-02,0.00000e+00
1,-2.68213e-01,-1.07020e+04,2.90003e+01,-1.56641e+00,-2.11675e-03,2.48749e-03,4.15910e+12,1.01987e+00,4.80000e-01,3.80000e-02,0.00000e+00
1,-2.52720e-01,-7.22833e+03,2.74285e+01,-1.58029e+00,-1.91954e-03,2.93318e-03,4.09652e+12,1.02820e+00,4.90000e-01,3.80000e-02,0.00000e+00
1,-2.36470e-01,-5.99320e+03,2.56927e+01,-1.57927e+00,-1.24230e-03,2.76722e-03,4.13344e+12,1.02698e+00,5.00000e-01,3.80000e-02,0.00000e+00
1,-2.17895e-01,-3.28552e+03,2.37554e+01,-1.55904e+00,-1.20022e-03,1.51250e-03,4.06520e+12,1.01313e+00,5.10000e-01,3.80000e-02,0.00000e+00
1,-2.04983e-01,-2.41609e+03,2.23722e+01,-1.56738e+00,-1.60166e-03,2.30326e-04,4.11316e+12,1.01753e+00,5.20000e-01,3.80000e-02,0.00000e+00
1,-1.92192e-01,5.00812e+02,2.10763e+01,-1.57649e+00,-2.28943e-03,-4.75409e-05,4.09591e+12,1.02210e+00,5.30000e-01,3.80000e-02,0.00000e+00
1,-1.80399e-01,7.63189e+02,1.97936e+01,-1.58105e+00,-1.67942e-03,4.59790e-05,4.10217e+12,1.02359e+00,5.40000e-01,3.80000e-02,0.00000e+00
1,-1.69778e-01,1.36756e+03,1.86518e+01,-1.58711e+00,-8.71919e-04,-2.61892e-04,4.11870e+12,1.02733e+00,5.50000e-01,3.80000e-02,0.00000e+00
1,-1.58323e-01,3.94156e+03,1.74898e+01,-1.58838e+00,-1.39321e-04,-1.48855e-03,4.10776e+12,1.02861e+00,5.60000e-01,3.80000e-02,0.00000e+00
1,-1.48456e-01,5.27244e+03,1.64568e+01,-1.59338e+00,-1.56436e-03,-2.36160e-03,4.17755e+12,1.03159e+00,5.70000e-01,3.80000e-02,0.00000e+00
1,-1.37484e-01,6.19807e+03,1.52882e+01,-1.57917e+00,-1.72292e-03,-2.60026e-03,4.03475e+12,1.02184e+00,5.80000e-01,3.80000e-02,0.00000e+00
1,-1.30819e-01,6.38577e+03,1.45648e+01,-1.60254e+00,4.26355e-05,-2.83893e-03,4.13633e+12,1.03760e+00,5.90000e-01,3.80000e-02,0.00000e+00
1,-1.20703e-01,7.15319e+03,1.34841e+01,-1.58354e+00,-1.04000e-03,-4.19524e-03,4.08106e+12,1.02569e+00,6.00000e-01,3.80000e-02,0.00000e+00
1,-1.13547e-01,7.82403e+03,1.27243e+01,-1.59067e+00,-1.91880e-03,-4.67017e-03,4.13852e+12,1.03058e+00,6.10000e-01,3.80000e-02,0.00000e+00
1,-1.06176e-01,8.54103e+03,1.19426e+01,-1.59111e+00,-2.32307e-03,-3.24922e-03,4.11994e+12,1.03099e+00,6.20000e-01,3.80000e-02,0.00000e+00
1,-9.82215e-02,1.03842e+04,1.11378e+01,-1.58536e+00,-2.19515e-03,-1.22184e-04,4.10852e+12,1.02670e+00,6.30000e-01,3.80000e-02,0.00000e+00
1,-9.15761e-02,1.14577e+04,1.04485e+01,-1.58348e+00,2.76796e-04,2.13436e-03,4.25585e+12,1.02544e+00,6.40000e-01,3.80000e-02,0.00000e+00
1,-8.55653e-02,1.12318e+04,9.78172e+00,-1.58116e+00,3.59491e-03,3.88458e-03,4.15407e+12,1.02405e+00,6.50000e-01,3.80000e-02,0.00000e+00
1,-8.03780e-02,1.05463e+04,9.18855e+00,-1.58421e+00,4.78085e-03,5.30588e-03,4.16263e+12,1.02688e+00,6.60000e-01,3.80000e-02,0.00000e+00
1,-7.43877e-02,1.20008e+04,8.58484e+00,-1.57696e+00,3.41624e-03,5.45791e-03,4.07529e+12,1.02235e+00,6.70000e-01,3.80000e-02,0.00000e+00
1,-7.03882e-02,1.26185e+04,8.16898e+00,-1.59913e+00,1.30141e-03,4.33538e-03,4.23912e+12,1.03650e+00,6.80000e-01,3.80000e-02,0.00000e+00
1,-6.55274e-02,1.29881e+04,7.64976e+00,-1.59696e+00,-7.75731e-04,3.64707e-03,4.10512e+12,1.03547e+00,6.90000e-01,3.80000e-02,0.00000e+00
1,-6.15691e-02,1.26441e+04,7.20361e+00,-1.60347e+00,-1.75506e-03,3.86627e-03,4.29284e+12,1.03974e+00,7.00000e-01,3.80000e-02,0.00000e+00
1,-5.63371e-02,1.36562e+04,6.66698e+00,-1.58376e+00,-1.79412e-03,3.55662e-03,4.06127e+12,1.02636e+00,7.10000e-01,3.80000e-02,0.00000e+00
1,-5.34037e-02,1.31756e+04,6.32818e+00,-1.60175e+00,8.07141e-04,2.44084e-03,4.15984e+12,1.03766e+00,7.20000e-01,3.80000e-02,0.00000e+00
1,-4.89008e-02,1.49647e+04,5.89955e+00,-1.59357e+00,1.76286e-03,5.70522e-04,4.08213e+12,1.03238e+00,7.30000e-01,3.80000e-02,0.00000e+00
1,-4.52043e-02,1.48888e+04,5.49178e+00,-1.58140e+00,4.48122e-03,-1.96184e-03,4.09283e+12,1.02456e+00,7.40000e-01,3.80000e-02,0.00000e+00
1,-4.20196e-02,1.48790e+04,5.14249e+00,-1.57904e+00,5.28783e-03,-2.99452e-03,4.08631e+12,1.02267e+00,7.50000e-01,3.80000e-02,0.00000e+00
1,-3.93173e-02,1.50189e+04,4.85146e+00,-1.58924e+00,5.15499e-03,-3.57099e-03,4.10422e+12,1.02845e+00,7.60000e-01,3.80000e-02,0.00000e+00
1,-3.60840e-02,1.62790e+04,4.54280e+00,-1.58853e+00,3.96410e-03,-4.32753e-03,4.11666e+12,1.02769e+00,7.70000e-01,3.80000e-02,0.00000e+00
1,-3.39796e-02,1.55942e+04,4.28744e+00,-1.59681e+00,6.61515e-04,-4.95931e-03,4.12056e+12,1.03369e+00,7.80000e-01,3.80000e-02,0.00000e+00
1,-3.09657e-02,1.58745e+04,3.96735e+00,-1.57699e+00,-1.45083e-03,-4.15248e-03,4.07696e+12,1.02143e+00,7.90000e-01,3.80000e-02,0.00000e+00
1,-2.85389e-02,1.67406e+04,3.73280e+00,-1.57980e+00,-2.80208e-03,-3.99028e-03,4.07224e+12,1.02341e+00,8.00000e-01,3.80000e-02,0.00000e+00
