"material","density","pressure","energy","velocity:0","velocity:1","velocity:2","GradW","ShepardCoeff","Points:0","Points:1","Points:2"
1,-4.70196e+00,-7.72417e+05,4.87233e+02,-1.62804e+00,-3.68851e-02,1.56819e-03,4.10047e+12,1.01810e+00,1.10000e-01,3.80000e-02,0.00000e+00
1,-4.45059e+00,-7.94484e+05,4.58891e+02,-1.62204e+00,-3.39169e-02,1.21317e-03,4.12708e+12,1.01936e+00,1.20000e-01,3.80000e-02,0.00000e+00
1,-4.18928e+00,-7.12682e+05,4.33220e+02,-1.61597e+00,-3.12959e-02,1.30715e-03,4.17016e+12,1.02309e+00,1.30000e-01,3.80000e-02,0.00000e+00
1,-3.91496e+00,-5.78834e+05,4.08007e+02,-1.61041e+00,-2.93318e-02,1.83810e-03,4.15884e+12,1.02520e+00,1.40000e-01,3.80000e-02,0.00000e+00
1,-3.62909e+00,-4.69799e+05,3.80631e+02,-1.59268e+00,-2.63925e-02,3.72673e-03,4.08213e+12,1.01855e+00,1.50000e-01,3.80000e-02,0.00000e+00
1,-3.39250e+00,-3.94766e+05,3.57424e+02,-1.58802e+00,-2.35730e-02,2.88732e-03,4.06401e+12,1.01776e+00,1.60000e-01,3.80000e-02,0.00000e+00
1,-3.16697e+00,-3.46406e+05,3.34463e+02,-1.58019e+00,-1.93946e-02,1.68070e-03,4.05258e+12,1.01438e+00,1.70000e-01,3.80000e-02,0.00000e+00
1,-2.97779e+00,-3.22322e+05,3.14607e+02,-1.58146e+00,-1.72533e-02,1.69844e-03,4.07850e+12,1.01584e+00,1.80000e-01,3.80000e-02,0.00000e+00
1,-2.82852e+00,-3.00870e+05,2.99028e+02,-1.59756e+00,-1.57292e-02,6.60130e-04,4.20028e+12,1.02788e+00,1.90000e-01,3.80000e-02,0.00000e+00
1,-2.61820e+00,-2.78319e+05,2.76799e+02,-1.57509e+00,-1.46653e-02,-8.61977e-04,4.08186e+12,1.01449e+00,2.00000e-01,3.80000e-02,0.00000e+00
1,-2.48628e+00,-2.69732e+05,2.62656e+02,-1.58886e+00,-1.57160e-02,-1.22075e-03,4.11673e+12,1.02501e+00,2.10000e-01,3.80000e-02,0.00000e+00
1,-2.32768e+00,-2.50998e+05,2.45957e+02,-1.58574e+00,-1.60303e-02,-1.05024e-03,4.10709e+12,1.02309e+00,2.20000e-01,3.80000e-02,0.00000e+00
1,-2.18162e+00,-2.31946e+05,2.30643e+02,-1.58453e+00,-1.62346e-02,-1.12839e-03,4.08944e+12,1.02238e+00,2.30000e-01,3.80000e-02,0.00000e+00
1,-2.04766e+00,-2.17260e+05,2.16496e+02,-1.58624e+00,-1.51599e-02,-9.25359e-04,4.12433e+12,1.02366e+00,2.40000e-01,3.80000e-02,0.00000e+00
1,-1.91554e+00,-1.98039e+05,2.02716e+02,-1.58326e+00,-1.31504e-02,-4.77718e-04,4.11275e+12,1.02170e+00,2.50000e-01,3.80000e-02,0.00000e+00
1,-1.79507e+00,-1.82886e+05,1.90065e+02,-1.58096e+00,-1.22118e-02,-2.52700e-04,4.10498e+12,1.02040e+00,2.60000e-01,3.80000e-02,0.00000e+00
1,-1.68478e+00,-1.70701e+05,1.78421e+02,-1.58116e+00,-1.23502e-02,4.97466e-04,4.07154e+12,1.02145e+00,2.70000e-01,3.80000e-02,0.00000e+00
1,-1.58846e+00,-1.56207e+05,1.68392e+02,-1.58952e+00,-1.18375e-02,7.47949e-04,4.12660e+12,1.02772e+00,2.80000e-01,3.80000e-02,0.00000e+00
1,-1.48818e+00,-1.44628e+05,1.57823e+02,-1.58562e+00,-1.13522e-02,-1.74174e-04,4.16434e+12,1.02649e+00,2.90000e-01,3.80000e-02,0.00000e+00
1,-1.38011e+00,-1.28960e+05,1.46549e+02,-1.56824e+00,-1.09644e-02,-4.52516e-04,4.08060e+12,1.01646e+00,3.00000e-01,3.80000e-02,0.00000e+00
1,-1.31104e+00,-1.18392e+05,1.39364e+02,-1.58619e+00,-1.15822e-02,-8.49518e-04,4.13090e+12,1.02931e+00,3.10000e-01,3.80000e-02,0.00000e+00
1,-1.22067e+00,-1.04055e+05,1.29981e+02,-1.57585e+00,-1.11632e-02,5.59406e-05,4.08271e+12,1.02420e+00,3.20000e-01,3.80000e-02,0.00000e+00
1,-1.14395e+00,-8.76632e+04,1.22169e+02,-1.57646e+00,-1.01784e-02,3.88976e-04,4.08474e+12,1.02587e+00,3.30000e-01,3.80000e-02,0.00000e+00
1,-1.07194e+00,-7.41899e+04,1.14765e+02,-1.57694e+00,-9.48307e-03,3.02104e-04,4.08466e+12,1.02738e+00,3.40000e-01,3.80000e-02,0.00000e+00
1,-1.00913e+00,-6.43433e+04,1.08240e+02,-1.58598e+00,-7.44342e-03,-3.85731e-05,4.19200e+12,1.03414e+00,3.50000e-01,3.80000e-02,0.00000e+00
1,-9.36442e-01,-5.14011e+04,1.00744e+02,-1.57186e+00,-6.40140e-03,-3.50462e-04,4.10302e+12,1.02564e+00,3.60000e-01,3.80000e-02,0.00000e+00
1,-8.74950e-01,-4.50217e+04,9.42374e+01,-1.56713e+00,-6.15020e-03,2.13057e-04,4.08196e+12,1.02298e+00,3.70000e-01,3.80000e-02,0.00000e+00
1,-8.21038e-01,-3.86344e+04,8.85616e+01,-1.57121e+00,-5.44174e-03,2.97525e-04,4.09076e+12,1.02561e+00,3.80000e-01,3.80000e-02,0.00000e+00
1,-7.68329e-01,-3.54987e+04,8.28998e+01,-1.56869e+00,-4.70910e-03,-3.36807e-04,4.07768e+12,1.02318e+00,3.90000e-01,3.80000e-02,0.00000e+00
1,-7.15912e-01,-3.23475e+04,7.72706e+01,-1.56003e+00,-2.58620e-03,-9.95839e-04,4.07277e+12,1.01655e+00,4.00000e-01,3.80000e-02,0.00000e+00
1,-6.67418e-01,-2.98777e+04,7.20466e+01,-1.55125e+00,4.88596e-04,-9.59550e-04,4.06025e+12,1.01108e+00,4.10000e-01,3.80000e-02,0.00000e+00
1,-6.30085e-01,-2.80768e+04,6.80213e+01,-1.56086e+00,2.46085e-03,-6.79783e-04,4.11543e+12,1.01807e+00,4.20000e-01,3.80000e-02,0.00000e+00
1,-5.92441e-01,-2.50379e+04,6.40067e+01,-1.56422e+00,2.77517e-03,-2.74806e-04,4.11700e+12,1.02087e+00,4.30000e-01,3.80000e-02,0.00000e+00
1,-5.50601e-01,-2.27303e+04,5.95058e+01,-1.55181e+00,1.73386e-03,4.50060e-04,4.07232e+12,1.01287e+00,4.40000e-01,3.80000e-02,0.00000e+00
1,-5.17969e-01,-1.99220e+04,5.60320e+01,-1.55858e+00,1.39576e-03,1.09029e-03,4.08082e+12,1.01636e+00,4.50000e-01,3.80000e-02,0.00000e+00
1,-4.83199e-01,-1.78116e+04,5.22987e+01,-1.55375e+00,1.49555e-03,1.22642e-03,4.09766e+12,1.01185e+00,4.60000e-01,3.80000e-02,0.00000e+00
1,-4.50697e-01,-1.57763e+04,4.88111e+01,-1.54782e+00,2.11065e-03,1.41207e-03,4.05155e+12,1.00718e+00,4.70000e-01,3.80000e-02,0.00000e+00
1,-4.27296e-01,-1.30506e+04,4.63458e+01,-1.56674e+00,2.48650e-03,2.53675e-03,4.14711e+12,1.01902e+00,4.80000e-01,3.80000e-02,0.00000e+00
1,-4.04371e-01,-1.23051e+04,4.38609e+01,-1.58142e+00,2.49648e-03,2.98407e-03,4.09468e+12,1.02794e+00,4.90000e-01,3.80000e-02,0.00000e+00
1,-3.78614e-01,-1.04819e+04,4.11047e+01,-1.58103e+00,2.88204e-03,2.76390e-03,4.13478e+12,1.02718e+00,5.00000e-01,3.80000e-02,0.00000e+00
1,-3.49715e-01,-8.52881e+03,3.80091e+01,-1.56092e+00,2.55324e-03,1.54708e-03,4.06654e+12,1.01346e+00,5.10000e-01,3.80000e-02,0.00000e+00
1,-3.29311e-01,-7.53086e+03,3.58095e+01,-1.56978e+00,2.01776e-03,2.07010e-04,4.12210e+12,1.01822e+00,5.20000e-01,3.80000e-02,0.00000e+00
1,-3.09934e-01,-6.90721e+03,3.37090e+01,-1.57768e+00,1.09881e-03,-7.47606e-05,4.09447e+12,1.02202e+00,5.30000e-01,3.80000e-02,0.00000e+00
1,-2.90920e-01,-5.78222e+03,3.16664e+01,-1.58255e+00,1.52748e-03,-2.78951e-05,4.10197e+12,1.02378e+00,5.40000e-01,3.80000e-02,0.00000e+00
1,-2.73768e-01,-4.86524e+03,2.98202e+01,-1.58755e+00,2.04055e-03,-3.11496e-04,4.11420e+12,1.02690e+00,5.50000e-01,3.80000e-02,0.00000e+00
1,-2.56228e-01,-2.84083e+03,2.79716e+01,-1.58925e+00,2.53104e-03,-1.51200e-03,4.10640e+12,1.02846e+00,5.60000e-01,3.80000e-02,0.00000e+00
1,-2.40695e-01,-1.00205e+03,2.63363e+01,-1.59527e+00,9.69053e-04,-2.35626e-03,4.18888e+12,1.03211e+00,5.70000e-01,3.80000e-02,0.00000e+00
1,-2.23323e-01,-3.54159e+02,2.44564e+01,-1.58025e+00,7.17324e-04,-2.61626e-03,4.03410e+12,1.02196e+00,5.80000e-01,3.80000e-02,0.00000e+00
1,-2.12405e-01,5.84014e+02,2.32940e+01,-1.60319e+00,2.33535e-03,-2.90196e-03,4.13720e+12,1.03748e+00,5.90000e-01,3.80000e-02,0.00000e+00
1,-1.96432e-01,1.60973e+03,2.15810e+01,-1.58517e+00,1.09355e-03,-4.18733e-03,4.08368e+12,1.02626e+00,6.00000e-01,3.80000e-02,0.00000e+00
1,-1.85061e-01,1.94623e+03,2.03473e+01,-1.59082e+00,1.08643e-04,-4.66924e-03,4.13313e+12,1.03034e+00,6.10000e-01,3.80000e-02,0.00000e+00
1,-1.73253e-01,3.43037e+03,1.91072e+01,-1.59207e+00,-4.92958e-04,-3.19812e-03,4.12151e+12,1.03122e+00,6.20000e-01,3.80000e-02,0.00000e+00
1,-1.61189e-01,4.06296e+03,1.78083e+01,-1.58533e+00,-3.02687e-04,-1.00237e-05,4.10368e+12,1.02630e+00,6.30000e-01,3.80000e-02,0.00000e+00
1,-1.51485e-01,3.25914e+03,1.67159e+01,-1.58434e+00,1.91939e-03,2.26986e-03,4.26039e+12,1.02563e+00,6.40000e-01,3.80000e-02,0.00000e+00
1,-1.41300e-01,4.35910e+03,1.56398e+01,-1.58104e+00,5.17711e-03,3.93991e-03,4.14620e+12,1.02364e+00,6.50000e-01,3.80000e-02,0.00000e+00
1,-1.32491e-01,4.96026e+03,1.46963e+01,-1.58464e+00,6.34900e-03,5.33037e-03,4.16198e+12,1.02680e+00,6.60000e-01,3.80000e-02,0.00000e+00
1,-1.23236e-01,6.29929e+03,1.37308e+01,-1.57736e+00,4.86780e-03,5.47892e-03,4.07330e+12,1.02227e+00,6.70000e-01,3.80000e-02,0.00000e+00
1,-1.17054e-01,6.87735e+03,1.30743e+01,-1.60055e+00,2.62267e-03,4.30023e-03,4.25087e+12,1.03711e+00,6.80000e-01,3.80000e-02,0.00000e+00
1,-1.09109e-01,7.89427e+03,1.22406e+01,-1.59807e+00,5.61678e-04,3.62574e-03,4.10776e+12,1.03591e+00,6.90000e-01,3.80000e-02,0.00000e+00
1,-1.01897e-01,9.71472e+03,1.15162e+01,-1.60297e+00,-5.89918e-04,3.78850e-03,4.27195e+12,1.03918e+00,7.00000e-01,3.80000e-02,0.00000e+00
1,-9.43324e-02,8.95724e+03,1.06600e+01,-1.58354e+00,-7.66521e-04,3.47758e-03,4.06024e+12,1.02598e+00,7.10000e-01,3.80000e-02,0.00000e+00
1,-8.89522e-02,1.03933e+04,1.01225e+01,-1.60215e+00,1.85138e-03,2.31569e-03,4.15687e+12,1.03771e+00,7.20000e-01,3.80000e-02,0.00000e+00
1,-8.23126e-02,1.14604e+04,9.43360e+00,-1.59331e+00,2.78378e-03,5.28795e-04,4.08033e+12,1.03204e+00,7.30000e-01,3.80000e-02,0.00000e+00
1,-7.66673e-02,1.06877e+04,8.78709e+00,-1.58218e+00,5.33194e-03,-1.96378e-03,4.09722e+12,1.02486e+00,7.40000e-01,3.80000e-02,0.00000e+00
1,-7.11491e-02,1.17989e+04,8.22269e+00,-1.57892e+00,6.09017e-03,-2.98186e-03,4.08300e+12,1.02238e+00,7.50000e-01,3.80000e-02,0.00000e+00
1,-6.71201e-02,1.12881e+04,7.76274e+00,-1.58987e+00,5.92276e-03,-3.71121e-03,4.10739e+12,1.02876e+00,7.60000e-01,3.80000e-02,0.00000e+00
1,-6.25347e-02,1.13981e+04,7.26432e+00,-1.58818e+00,4.59306e-03,-4.31752e-03,4.11239e+12,1.02738e+00,7.70000e-01,3.80000e-02,0.00000e+00
1,-5.87532e-02,1.15714e+04,6.85626e+00,-1.59659e+00,1.35943e-03,-4.91645e-03,4.11741e+12,1.03344e+00,7.80000e-01,3.80000e-02,0.00000e+00
1,-5.41439e-02,1.14521e+04,6.34690e+00,-1.57734e+00,-8.14739e-04,-4.12727e-03,4.07653e+12,1.02157e+00,7.90000e-01,3.80000e-02,0.00000e+00
1,-5.06017e-02,1.17896e+04,5.97100e+00,-1.57995e+00,-2.20817e-03,-3.89713e-03,4.07273e+12,1.02343e+00,8.00000e-01,3.80000e-02,0.00000e+00
