      1  0.36558004E-06  0.10300653E+05  0.00000000E+00  0.15751211E+05
      2  0.36558004E-06  0.93644487E+04  0.00000000E+00  0.15901990E+05
      3  0.36558004E-06  0.99711459E+04  0.00000000E+00  0.15748514E+05
      4  0.36558004E-06  0.97015579E+04  0.00000000E+00  0.16244861E+05
      5  0.36558004E-06  0.97046283E+04  0.00000000E+00  0.16900487E+05
      6  0.36558004E-06  0.93800207E+04  0.00000000E+00  0.17341447E+05
      7  0.36558004E-06  0.92581142E+04  0.00000000E+00  0.17514512E+05
      8  0.36558004E-06  0.93163582E+04  0.00000000E+00  0.17337416E+05
      9  0.36558004E-06  0.95450738E+04  0.00000000E+00  0.16903145E+05
     10  0.36558004E-06  0.97577864E+04  0.00000000E+00  0.16250960E+05
     11  0.36558004E-06  0.98512814E+04  0.00000000E+00  0.16441012E+05
     12  0.36558004E-06  0.94925057E+04  0.00000000E+00  0.17512926E+05
     13  0.36558004E-06  0.93043266E+04  0.00000000E+00  0.18241375E+05
     14  0.36558004E-06  0.95937172E+04  0.00000000E+00  0.18678264E+05
     15  0.36558004E-06  0.97290745E+04  0.00000000E+00  0.18908703E+05
     16  0.36558004E-06  0.95681186E+04  0.00000000E+00  0.18676616E+05
     17  0.36558004E-06  0.92840760E+04  0.00000000E+00  0.18223354E+05
     18  0.36558004E-06  0.93697309E+04  0.00000000E+00  0.17514840E+05
     19  0.36558004E-06  0.97339027E+04  0.00000000E+00  0.16446898E+05
     20  0.36558004E-06  0.96672164E+04  0.00000000E+00  0.16230221E+05
     21  0.36558004E-06  0.90276377E+04  0.00000000E+00  0.17510622E+05
     22  0.36558004E-06  0.95345214E+04  0.00000000E+00  0.18419621E+05
     23  0.36558004E-06  0.99673378E+04  0.00000000E+00  0.19424987E+05
     24  0.36558004E-06  0.97815246E+04  0.00000000E+00  0.19998025E+05
     25  0.36558004E-06  0.96961625E+04  0.00000000E+00  0.20202834E+05
     26  0.36558004E-06  0.97643647E+04  0.00000000E+00  0.19998497E+05
     27  0.36558004E-06  0.10005060E+05  0.00000000E+00  0.19422459E+05
     28  0.36558004E-06  0.97653984E+04  0.00000000E+00  0.18470946E+05
     29  0.36558004E-06  0.90488645E+04  0.00000000E+00  0.17515087E+05
     30  0.36558004E-06  0.95852536E+04  0.00000000E+00  0.16224725E+05
     31  0.36558004E-06  0.89402029E+04  0.00000000E+00  0.16900836E+05
     32  0.36558004E-06  0.87283993E+04  0.00000000E+00  0.18229730E+05
     33  0.36558004E-06  0.94503258E+04  0.00000000E+00  0.19422553E+05
     34  0.36558004E-06  0.98144276E+04  0.00000000E+00  0.20379783E+05
     35  0.36558004E-06  0.98111932E+04  0.00000000E+00  0.20955785E+05
     36  0.36558004E-06  0.10060302E+05  0.00000000E+00  0.21086578E+05
     37  0.36558004E-06  0.98928470E+04  0.00000000E+00  0.20940179E+05
     38  0.36558004E-06  0.98887251E+04  0.00000000E+00  0.20388225E+05
     39  0.36558004E-06  0.95599082E+04  0.00000000E+00  0.19424551E+05
     40  0.36558004E-06  0.87294817E+04  0.00000000E+00  0.18236778E+05
     41  0.36558004E-06  0.88396231E+04  0.00000000E+00  0.16913234E+05
     42  0.36558004E-06  0.10354457E+05  0.00000000E+00  0.15762939E+05
     43  0.36558004E-06  0.97967304E+04  0.00000000E+00  0.17347161E+05
     44  0.36558004E-06  0.96817731E+04  0.00000000E+00  0.18659747E+05
     45  0.36558004E-06  0.94987493E+04  0.00000000E+00  0.19970908E+05
     46  0.36558004E-06  0.92373676E+04  0.00000000E+00  0.20956869E+05
     47  0.36558004E-06  0.95989204E+04  0.00000000E+00  0.21426534E+05
     48  0.36558004E-06  0.96727246E+04  0.00000000E+00  0.21619039E+05
     49  0.36558004E-06  0.97806353E+04  0.00000000E+00  0.21425281E+05
     50  0.36558004E-06  0.95305778E+04  0.00000000E+00  0.20931657E+05
     51  0.36558004E-06  0.96799697E+04  0.00000000E+00  0.19977673E+05
     52  0.36558004E-06  0.96877793E+04  0.00000000E+00  0.18653558E+05
     53  0.36558004E-06  0.95286035E+04  0.00000000E+00  0.17324260E+05
     54  0.36558004E-06  0.10111639E+05  0.00000000E+00  0.15767588E+05
     55  0.36558004E-06  0.10032842E+05  0.00000000E+00  0.15849772E+05
     56  0.36558004E-06  0.97774295E+04  0.00000000E+00  0.17457082E+05
     57  0.36558004E-06  0.98938288E+04  0.00000000E+00  0.18887508E+05
     58  0.36558004E-06  0.98760898E+04  0.00000000E+00  0.20173136E+05
     59  0.36558004E-06  0.97264092E+04  0.00000000E+00  0.21079384E+05
     60  0.36558004E-06  0.96887970E+04  0.00000000E+00  0.21634454E+05
     61  0.36558004E-06  0.95872624E+04  0.00000000E+00  0.21870404E+05
     62  0.36558004E-06  0.95610718E+04  0.00000000E+00  0.21648898E+05
     63  0.36558004E-06  0.96690307E+04  0.00000000E+00  0.21056715E+05
     64  0.36558004E-06  0.99606863E+04  0.00000000E+00  0.20180419E+05
     65  0.36558004E-06  0.10108475E+05  0.00000000E+00  0.18891768E+05
     66  0.36558004E-06  0.98130578E+04  0.00000000E+00  0.17462391E+05
     67  0.36558004E-06  0.97985134E+04  0.00000000E+00  0.15843187E+05
     68  0.36558004E-06  0.99533910E+04  0.00000000E+00  0.15705966E+05
     69  0.36558004E-06  0.90751681E+04  0.00000000E+00  0.17310517E+05
     70  0.36558004E-06  0.97613859E+04  0.00000000E+00  0.18726285E+05
     71  0.36558004E-06  0.10029121E+05  0.00000000E+00  0.19975650E+05
     72  0.36558004E-06  0.10132546E+05  0.00000000E+00  0.20875454E+05
     73  0.36558004E-06  0.10303797E+05  0.00000000E+00  0.21450955E+05
     74  0.36558004E-06  0.10438530E+05  0.00000000E+00  0.21639149E+05
     75  0.36558004E-06  0.10168438E+05  0.00000000E+00  0.21459813E+05
     76  0.36558004E-06  0.98821022E+04  0.00000000E+00  0.20865287E+05
     77  0.36558004E-06  0.98017037E+04  0.00000000E+00  0.19979379E+05
     78  0.36558004E-06  0.97237465E+04  0.00000000E+00  0.18731920E+05
     79  0.36558004E-06  0.94122808E+04  0.00000000E+00  0.17302018E+05
     80  0.36558004E-06  0.98927688E+04  0.00000000E+00  0.15700569E+05
     81  0.36558004E-06  0.97764129E+04  0.00000000E+00  0.15306684E+05
     82  0.36558004E-06  0.93703884E+04  0.00000000E+00  0.16855624E+05
     83  0.36558004E-06  0.98836432E+04  0.00000000E+00  0.18221717E+05
     84  0.36558004E-06  0.10193038E+05  0.00000000E+00  0.19425011E+05
     85  0.36558004E-06  0.10321348E+05  0.00000000E+00  0.20331879E+05
     86  0.36558004E-06  0.10664236E+05  0.00000000E+00  0.20885378E+05
     87  0.36558004E-06  0.10758516E+05  0.00000000E+00  0.21047282E+05
     88  0.36558004E-06  0.10796302E+05  0.00000000E+00  0.20884862E+05
     89  0.36558004E-06  0.10346509E+05  0.00000000E+00  0.20321070E+05
     90  0.36558004E-06  0.10061465E+05  0.00000000E+00  0.19418025E+05
     91  0.36558004E-06  0.97978438E+04  0.00000000E+00  0.18222766E+05
     92  0.36558004E-06  0.92851617E+04  0.00000000E+00  0.16855709E+05
     93  0.36558004E-06  0.96330574E+04  0.00000000E+00  0.15298428E+05
     94  0.36558004E-06  0.99085586E+04  0.00000000E+00  0.14611602E+05
     95  0.36558004E-06  0.95250683E+04  0.00000000E+00  0.16104374E+05
     96  0.36558004E-06  0.99031544E+04  0.00000000E+00  0.17423422E+05
     97  0.36558004E-06  0.10200810E+05  0.00000000E+00  0.18581319E+05
     98  0.36558004E-06  0.10370213E+05  0.00000000E+00  0.19445572E+05
     99  0.36558004E-06  0.10734079E+05  0.00000000E+00  0.19988086E+05
    100  0.36558004E-06  0.10815620E+05  0.00000000E+00  0.20141771E+05
    101  0.36558004E-06  0.10800065E+05  0.00000000E+00  0.19967643E+05
    102  0.36558004E-06  0.10548941E+05  0.00000000E+00  0.19433401E+05
    103  0.36558004E-06  0.10291237E+05  0.00000000E+00  0.18574732E+05
    104  0.36558004E-06  0.99771276E+04  0.00000000E+00  0.17421745E+05
    105  0.36558004E-06  0.95208021E+04  0.00000000E+00  0.16098181E+05
    106  0.36558004E-06  0.97659933E+04  0.00000000E+00  0.14605845E+05
    107  0.36558004E-06  0.99082500E+04  0.00000000E+00  0.13726548E+05
    108  0.36558004E-06  0.94449348E+04  0.00000000E+00  0.15127981E+05
    109  0.36558004E-06  0.98303344E+04  0.00000000E+00  0.16372095E+05
    110  0.36558004E-06  0.10162620E+05  0.00000000E+00  0.17455670E+05
    111  0.36558004E-06  0.10541453E+05  0.00000000E+00  0.18266381E+05
    112  0.36558004E-06  0.10811730E+05  0.00000000E+00  0.18767372E+05
    113  0.36558004E-06  0.10885623E+05  0.00000000E+00  0.18919563E+05
    114  0.36558004E-06  0.10818630E+05  0.00000000E+00  0.18756138E+05
    115  0.36558004E-06  0.10738600E+05  0.00000000E+00  0.18257759E+05
    116  0.36558004E-06  0.10419820E+05  0.00000000E+00  0.17452144E+05
    117  0.36558004E-06  0.10073168E+05  0.00000000E+00  0.16371815E+05
    118  0.36558004E-06  0.95873447E+04  0.00000000E+00  0.15121241E+05
    119  0.36558004E-06  0.98349704E+04  0.00000000E+00  0.13721576E+05
    120  0.36558004E-06  0.98604710E+04  0.00000000E+00  0.12662854E+05
    121  0.36558004E-06  0.94873180E+04  0.00000000E+00  0.13961899E+05
    122  0.36558004E-06  0.10002986E+05  0.00000000E+00  0.15112363E+05
    123  0.36558004E-06  0.10522519E+05  0.00000000E+00  0.16112565E+05
    124  0.36558004E-06  0.10823399E+05  0.00000000E+00  0.16860851E+05
    125  0.36558004E-06  0.11052010E+05  0.00000000E+00  0.17320368E+05
    126  0.36558004E-06  0.11052096E+05  0.00000000E+00  0.17462781E+05
    127  0.36558004E-06  0.11090688E+05  0.00000000E+00  0.17315163E+05
    128  0.36558004E-06  0.10929602E+05  0.00000000E+00  0.16856190E+05
    129  0.36558004E-06  0.10627421E+05  0.00000000E+00  0.16107254E+05
    130  0.36558004E-06  0.10291551E+05  0.00000000E+00  0.15106718E+05
    131  0.36558004E-06  0.96996544E+04  0.00000000E+00  0.13952862E+05
    132  0.36558004E-06  0.99218336E+04  0.00000000E+00  0.12658160E+05
    133  0.36558004E-06  0.10086006E+05  0.00000000E+00  0.11468973E+05
    134  0.36558004E-06  0.98917318E+04  0.00000000E+00  0.12653045E+05
    135  0.36558004E-06  0.10439149E+05  0.00000000E+00  0.13698603E+05
    136  0.36558004E-06  0.10874124E+05  0.00000000E+00  0.14600904E+05
    137  0.36558004E-06  0.11145198E+05  0.00000000E+00  0.15274045E+05
    138  0.36558004E-06  0.11292298E+05  0.00000000E+00  0.15693252E+05
    139  0.36558004E-06  0.11369212E+05  0.00000000E+00  0.15830112E+05
    140  0.36558004E-06  0.11348701E+05  0.00000000E+00  0.15692397E+05
    141  0.36558004E-06  0.11123250E+05  0.00000000E+00  0.15270402E+05
    142  0.36558004E-06  0.10830506E+05  0.00000000E+00  0.14598954E+05
    143  0.36558004E-06  0.10521588E+05  0.00000000E+00  0.13692560E+05
    144  0.36558004E-06  0.10005781E+05  0.00000000E+00  0.12646366E+05
    145  0.36558004E-06  0.10141978E+05  0.00000000E+00  0.11468770E+05
    146  0.36558004E-06  0.10433799E+05  0.00000000E+00  0.10205992E+05
    147  0.36558004E-06  0.10261335E+05  0.00000000E+00  0.11260655E+05
    148  0.36558004E-06  0.10750302E+05  0.00000000E+00  0.12193954E+05
    149  0.36558004E-06  0.11105456E+05  0.00000000E+00  0.12996812E+05
    150  0.36558004E-06  0.11350003E+05  0.00000000E+00  0.13596086E+05
    151  0.36558004E-06  0.11456848E+05  0.00000000E+00  0.13970737E+05
    152  0.36558004E-06  0.11437217E+05  0.00000000E+00  0.14096469E+05
    153  0.36558004E-06  0.11429930E+05  0.00000000E+00  0.13971043E+05
    154  0.36558004E-06  0.11292262E+05  0.00000000E+00  0.13593462E+05
    155  0.36558004E-06  0.11066027E+05  0.00000000E+00  0.12996876E+05
    156  0.36558004E-06  0.10772544E+05  0.00000000E+00  0.12190813E+05
    157  0.36558004E-06  0.10261351E+05  0.00000000E+00  0.11257114E+05
    158  0.36558004E-06  0.10390519E+05  0.00000000E+00  0.10205573E+05
    159  0.36558004E-06  0.10680169E+05  0.00000000E+00  0.89168951E+04
    160  0.36558004E-06  0.10519463E+05  0.00000000E+00  0.98424185E+04
    161  0.36558004E-06  0.10936977E+05  0.00000000E+00  0.10660977E+05
    162  0.36558004E-06  0.11240773E+05  0.00000000E+00  0.11362408E+05
    163  0.36558004E-06  0.11448946E+05  0.00000000E+00  0.11886911E+05
    164  0.36558004E-06  0.11542498E+05  0.00000000E+00  0.12213972E+05
    165  0.36558004E-06  0.11514826E+05  0.00000000E+00  0.12325443E+05
    166  0.36558004E-06  0.11535808E+05  0.00000000E+00  0.12214504E+05
    167  0.36558004E-06  0.11454909E+05  0.00000000E+00  0.11886743E+05
    168  0.36558004E-06  0.11234313E+05  0.00000000E+00  0.11363285E+05
    169  0.36558004E-06  0.10933387E+05  0.00000000E+00  0.10657001E+05
    170  0.36558004E-06  0.10443756E+05  0.00000000E+00  0.98393644E+04
    171  0.36558004E-06  0.10577453E+05  0.00000000E+00  0.89174759E+04
