        5636
  42303  0.46671732E-02  -.23555890E-03  -.37632444E-02  -.77786218E+00  0.39259816E-01  0.62720738E+00
  42304  0.48503600E-02  -.23555890E-03  -.35239923E-02  -.80839331E+00  0.39259816E-01  0.58733203E+00
  42305  0.50212943E-02  -.23555890E-03  -.32758383E-02  -.83688238E+00  0.39259816E-01  0.54597304E+00
  42306  0.51795445E-02  -.23555890E-03  -.30194092E-02  -.86325740E+00  0.39259816E-01  0.50323486E+00
  42307  0.53247107E-02  -.23555890E-03  -.27553529E-02  -.88745176E+00  0.39259816E-01  0.45922548E+00
  42308  0.54564262E-02  -.23555890E-03  -.24843363E-02  -.90940434E+00  0.39259816E-01  0.41405604E+00
  42309  0.55743582E-02  -.23555890E-03  -.22070441E-02  -.92905969E+00  0.39259816E-01  0.36784067E+00
  42310  0.56782090E-02  -.23555890E-03  -.19241766E-02  -.94636815E+00  0.39259816E-01  0.32069610E+00
  42311  0.57677161E-02  -.23555890E-03  -.16364486E-02  -.96128600E+00  0.39259816E-01  0.27274142E+00
  42312  0.58426535E-02  -.23555890E-03  -.13445867E-02  -.97377557E+00  0.39259816E-01  0.22409778E+00
  42313  0.59028318E-02  -.23555890E-03  -.10493283E-02  -.98380529E+00  0.39259816E-01  0.17488804E+00
  42314  0.59480991E-02  -.23555890E-03  -.75141915E-03  -.99134983E+00  0.39259816E-01  0.12523652E+00
  42315  0.59783409E-02  -.23555890E-03  -.45161189E-03  -.99639013E+00  0.39259816E-01  0.75268646E-01
  42316  0.59934809E-02  -.23555890E-03  -.15066381E-03  -.99891347E+00  0.39259816E-01  0.25110634E-01
  42317  0.59934809E-02  -.23555890E-03  0.15066486E-03  -.99891347E+00  0.39259816E-01  -.25110809E-01
  42318  0.59783408E-02  -.23555890E-03  0.45161293E-03  -.99639012E+00  0.39259816E-01  -.75268820E-01
  42319  0.59480989E-02  -.23555890E-03  0.75142019E-03  -.99134981E+00  0.39259816E-01  -.12523670E+00
  42320  0.59028316E-02  -.23555890E-03  0.10493293E-02  -.98380525E+00  0.39259816E-01  -.17488821E+00
  42321  0.58426533E-02  -.23555890E-03  0.13445877E-02  -.97377553E+00  0.39259816E-01  -.22409795E+00
  42322  0.57677158E-02  -.23555890E-03  0.16364496E-02  -.96128596E+00  0.39259816E-01  -.27274159E+00
