  42255   -21  0.36000002E-03
  42256   -21  0.36000002E-03
  42257   -21  0.36000002E-03
  42258   -21  0.36000002E-03
  42259   -21  0.36000002E-03
  42260   -21  0.36000002E-03
  42261   -21  0.36000002E-03
  42262   -21  0.36000002E-03
  42263   -21  0.36000002E-03
  42264   -21  0.36000002E-03
  42265   -21  0.36000002E-03
  42266   -21  0.36000002E-03
  42267   -21  0.36000002E-03
  42268   -21  0.36000002E-03
  42269   -21  0.36000002E-03
  42270   -21  0.36000002E-03
  42271   -21  0.36000002E-03
  42272   -21  0.36000002E-03
  42273   -21  0.36000002E-03
  42274   -21  0.36000002E-03
  42275   -21  0.36000002E-03
  42276   -21  0.36000002E-03
  42277   -21  0.36000002E-03
  42278   -21  0.36000002E-03
  42279   -21  0.36000002E-03
  42280   -21  0.36000002E-03
  42281   -21  0.36000002E-03
  42282   -21  0.36000002E-03
  42283   -21  0.36000002E-03
  42284   -21  0.36000002E-03
  42285   -21  0.36000002E-03
  42286   -21  0.36000002E-03
  42287   -21  0.36000002E-03
  42288   -21  0.36000002E-03
  42289   -21  0.36000002E-03
  42290   -21  0.36000002E-03
  42291   -21  0.36000002E-03
  42292   -21  0.36000002E-03
  42293   -21  0.36000002E-03
  42294   -21  0.36000002E-03
  42295   -21  0.36000002E-03
  42296   -21  0.36000002E-03
  42297   -21  0.36000002E-03
  42298   -21  0.36000002E-03
  42299   -21  0.36000002E-03
  42300   -21  0.36000002E-03
  42301   -21  0.36000002E-03
  42302   -21  0.36000002E-03
  42303   -21  0.36000002E-03
  42304   -21  0.36000002E-03
  42305   -21  0.36000002E-03
  42306   -21  0.36000002E-03
  42307   -21  0.36000002E-03
  42308   -21  0.36000002E-03
  42309   -21  0.36000002E-03
  42310   -21  0.36000002E-03
  42311   -21  0.36000002E-03
  42312   -21  0.36000002E-03
  42313   -21  0.36000002E-03
  42314   -21  0.36000002E-03
  42315   -21  0.36000002E-03
  42316   -21  0.36000002E-03
  42317   -21  0.36000002E-03
  42318   -21  0.36000002E-03
  42319   -21  0.36000002E-03
  42320   -21  0.36000002E-03
  42321   -21  0.36000002E-03
  42322   -21  0.36000002E-03
  42323   -21  0.36000002E-03
  42324   -21  0.36000002E-03
  42325   -21  0.36000002E-03
  42326   -21  0.36000002E-03
  42327   -21  0.36000002E-03
  42328   -21  0.36000002E-03
  42329   -21  0.36000002E-03
  42330   -21  0.36000002E-03
  42331   -21  0.36000002E-03
  42332   -21  0.36000002E-03
  42333   -21  0.36000002E-03
  42334   -21  0.36000002E-03
  42335   -21  0.36000002E-03
  42336   -21  0.36000002E-03
  42337   -21  0.36000002E-03
  42338   -21  0.36000002E-03
  42339   -21  0.36000002E-03
  42340   -21  0.36000002E-03
  42341   -21  0.36000002E-03
  42342   -21  0.36000002E-03
  42343   -21  0.36000002E-03
  42344   -21  0.36000002E-03
  42345   -21  0.36000002E-03
  42346   -21  0.36000002E-03
  42347   -21  0.36000002E-03
  42348   -21  0.36000002E-03
  42349   -21  0.36000002E-03
  42350   -21  0.36000002E-03
  42351   -21  0.36000002E-03
  42352   -21  0.36000002E-03
  42353   -21  0.36000002E-03
  42354   -21  0.36000002E-03
  42355   -21  0.36000002E-03
  42356   -21  0.36000002E-03
  42357   -21  0.36000002E-03
  42358   -21  0.36000002E-03
  42359   -21  0.36000002E-03
  42360   -21  0.36000002E-03
  42361   -21  0.36000002E-03
  42362   -21  0.36000002E-03
  42363   -21  0.36000002E-03
  42364   -21  0.36000002E-03
  42365   -21  0.36000002E-03
  42366   -21  0.36000002E-03
  42367   -21  0.36000002E-03
  42368   -21  0.36000002E-03
  42369   -21  0.36000002E-03
  42370   -21  0.36000002E-03
  42371   -21  0.36000002E-03
  42372   -21  0.36000002E-03
  42373   -21  0.36000002E-03
  42374   -21  0.36000002E-03
  42375   -21  0.36000002E-03
  42376   -21  0.36000002E-03
  42377   -21  0.36000002E-03
  42378   -21  0.36000002E-03
  42379   -21  0.36000002E-03
  42380   -21  0.36000002E-03
  42381   -21  0.36000002E-03
  42382   -21  0.36000002E-03
  42383   -21  0.36000002E-03
  42384   -21  0.36000002E-03
  42385   -21  0.36000002E-03
  42386   -21  0.36000002E-03
  42387   -21  0.36000002E-03
  42388   -21  0.36000002E-03
  42389   -21  0.36000002E-03
  42390   -21  0.36000002E-03
  42391   -21  0.36000002E-03
  42392   -21  0.36000002E-03
  42393   -21  0.36000002E-03
  42394   -21  0.36000002E-03
  42395   -21  0.36000002E-03
  42396   -21  0.36000002E-03
  42397   -21  0.36000002E-03
  42398   -21  0.36000002E-03
  42399   -21  0.36000002E-03
  42400   -21  0.36000002E-03
  42401   -21  0.36000002E-03
  42402   -21  0.36000002E-03
  42403   -21  0.36000002E-03
  42404   -21  0.36000002E-03
  42405   -21  0.36000002E-03
  42406   -21  0.36000002E-03
  42407   -21  0.36000002E-03
  42408   -21  0.36000002E-03
  42409   -21  0.36000002E-03
  42410   -21  0.36000002E-03
  42411   -21  0.36000002E-03
  42412   -21  0.36000002E-03
  42413   -21  0.36000002E-03
  42414   -21  0.36000002E-03
  42415   -21  0.36000002E-03
  42416   -21  0.36000002E-03
  42417   -21  0.36000002E-03
  42418   -21  0.36000002E-03
  42419   -21  0.36000002E-03
  42420   -21  0.36000002E-03
  42421   -21  0.36000002E-03
  42422   -21  0.36000002E-03
  42423   -21  0.36000002E-03
  42424   -21  0.36000002E-03
  42425   -21  0.36000002E-03
  42426   -21  0.36000002E-03
  42427   -21  0.36000002E-03
  42428   -21  0.36000002E-03
  42429   -21  0.36000002E-03
  42430   -21  0.36000002E-03
  42431   -21  0.36000002E-03
  42432   -21  0.36000002E-03
  42433   -21  0.36000002E-03
  42434   -21  0.36000002E-03
  42435   -21  0.36000002E-03
  42436   -21  0.36000002E-03
  42437   -21  0.36000002E-03
  42438   -21  0.36000002E-03
  42439   -21  0.36000002E-03
  42440   -21  0.36000002E-03
  42441   -21  0.36000002E-03
  42442   -21  0.36000002E-03
  42443   -21  0.36000002E-03
  42444   -21  0.36000002E-03
  42445   -21  0.36000002E-03
  42446   -21  0.36000002E-03
  42447   -21  0.36000002E-03
  42448   -21  0.36000002E-03
  42449   -21  0.36000002E-03
  42450   -21  0.36000002E-03
  42451   -21  0.36000002E-03
  42452   -21  0.36000002E-03
  42453   -21  0.36000002E-03
  42454   -21  0.36000002E-03
  42455   -21  0.36000002E-03
  42456   -21  0.36000002E-03
  42457   -21  0.36000002E-03
  42458   -21  0.36000002E-03
  42459   -21  0.36000002E-03
  42460   -21  0.36000002E-03
  42461   -21  0.36000002E-03
  42462   -21  0.36000002E-03
  42463   -21  0.36000002E-03
  42464   -21  0.36000002E-03
  42465   -21  0.36000002E-03
  42466   -21  0.36000002E-03
  42467   -21  0.36000002E-03
  42468   -21  0.36000002E-03
  42469   -21  0.36000002E-03
  42470   -21  0.36000002E-03
  42471   -21  0.36000002E-03
  42472   -21  0.36000002E-03
  42473   -21  0.36000002E-03
  42474   -21  0.36000002E-03
  42475   -21  0.36000002E-03
  42476   -21  0.36000002E-03
  42477   -21  0.36000002E-03
  42478   -21  0.36000002E-03
  42479   -21  0.36000002E-03
  42480   -21  0.36000002E-03
  42481   -21  0.36000002E-03
  42482   -21  0.36000002E-03
  42483   -21  0.36000002E-03
  42484   -21  0.36000002E-03
  42485   -21  0.36000002E-03
  42486   -21  0.36000002E-03
  42487   -21  0.36000002E-03
  42488   -21  0.36000002E-03
  42489   -21  0.36000002E-03
  42490   -21  0.36000002E-03
  42491   -21  0.36000002E-03
  42492   -21  0.36000002E-03
  42493   -21  0.36000002E-03
  42494   -21  0.36000002E-03
  42495   -21  0.36000002E-03
